From	To
Q5VW38	ENSG00000148358
Q5VWG9	ENSG00000165632
Q5VWP2	ENSG00000183508
Q5VWQ0	ENSG00000081019
Q5VWQ8	ENSG00000136848
Q5VXI9	ENSG00000204020
Q5VXJ0	ENSG00000204021
Q5VXM1	ENSG00000157211
Q5VXT5	ENSG00000143028
Q5VXU3	ENSG00000204116
Q5VY43	ENSG00000187800
Q5VYK3	ENSG00000136813
Q5VYS8	ENSG00000083223
Q5VYV0	ENSG00000204612
Q5VYY2	ENSG00000173239
Q5VZ03	ENSG00000130045
Q5VZ66	ENSG00000188385
Q5VZ89	ENSG00000137145
Q5VZE5	ENSG00000135040
Q5VZK9	ENSG00000079691
Q5VZM2	ENSG00000083750
Q5W064	ENSG00000204022
Q5W0U4	ENSG00000119411
Q5W0Z9	ENSG00000180776
Q5W111	ENSG00000123178
Q5XG99	ENSG00000183060
Q5XUX1	ENSG00000132004
Q5XXA6	ENSG00000131620
Q63HK3	ENSG00000155592
Q63HM1	ENSG00000183077
Q63HM9	ENSG00000182836
Q63HQ2	ENSG00000164318
Q63ZE4	ENSG00000184999
Q63ZY3	ENSG00000197256
Q658L1	ENSG00000188659
Q658Y4	ENSG00000176853
Q66K14	ENSG00000197226
Q66K74	ENSG00000130479
Q66K79	ENSG00000109625
Q66LE6	ENSG00000175470
Q674R7	ENSG00000181652
Q676U5	ENSG00000085978
Q676U5	ENSG00000281089
Q67FW5	ENSG00000175711
Q67FW5	ENSG00000277033
Q684P5	ENSG00000132359
Q68CP9	ENSG00000189079
Q68CQ4	ENSG00000117597
Q68CZ1	ENSG00000103494
Q68D91	ENSG00000176055
Q68DH5	ENSG00000164187
Q68DI1	ENSG00000152443
Q68DU8	ENSG00000183775
Q68DX3	ENSG00000170324
Q68DY1	ENSG00000188171
Q68DY9	ENSG00000197128
Q68E01	ENSG00000143624
Q68E01	ENSG00000262826
Q68EA5	ENSG00000171970
Q68EM7	ENSG00000140750
Q68G74	ENSG00000162624
Q69YN2	ENSG00000095485
Q6A555	ENSG00000204193
Q6AW86	ENSG00000249471
Q6AZW8	ENSG00000144792
Q6AZW8	ENSG00000280661
Q6AZZ1	ENSG00000167333
Q6BDS2	ENSG00000065060
Q6DCA0	ENSG00000144233
Q6DD88	ENSG00000184743
Q6DHV7	ENSG00000168803
Q6DKI2	ENSG00000171916
Q6DKK2	ENSG00000011295
Q6DN12	ENSG00000140563
Q6DN14	ENSG00000175471
Q6DN90	ENSG00000144711
Q6DT37	ENSG00000171219
Q6DWJ6	ENSG00000180269
Q6ECI4	ENSG00000197016
Q6EIG7	ENSG00000205846
Q6EMK4	ENSG00000168140
Q6EMK4	ENSG00000274334
Q6F5E8	ENSG00000159753
Q6FI13	ENSG00000203812
Q6FI13	ENSG00000272196
Q6FIF0	ENSG00000086666
Q6GMR7	ENSG00000165591
Q6GMV3	ENSG00000184924
Q6GQQ9	ENSG00000264522
Q6GYQ0	ENSG00000174373
Q6H8Q1	ENSG00000163995
Q6HA08	ENSG00000188886
Q6I9Y2	ENSG00000163634
Q6IA69	ENSG00000172890
Q6IA86	ENSG00000134759
Q6IAN0	ENSG00000109016
Q6IBS0	ENSG00000247596
Q6IBW4	ENSG00000025770
Q6IC98	ENSG00000075240
Q6ICG6	ENSG00000100364
Q6ICL3	ENSG00000183597
Q6IE81	ENSG00000077684
Q6IEU7	ENSG00000254834
Q6IEV9	ENSG00000172188
Q6IEY1	ENSG00000273547
Q6IEY1	ENSG00000278566
Q6IEY1	ENSG00000230178
Q6IEZ7	ENSG00000203661
Q6IEZ7	ENSG00000273827
Q6IEZ7	ENSG00000275102
Q6IF00	ENSG00000196240
Q6IF00	ENSG00000276821
Q6IF00	ENSG00000275754
Q6IF42	ENSG00000221989
Q6IF63	ENSG00000175485
Q6IF82	ENSG00000237388
Q6IF99	ENSG00000180708
Q6IFG1	ENSG00000183269
Q6IFH4	ENSG00000182083
Q6IFN5	ENSG00000237521
Q6IMI6	ENSG00000196228
Q6IN84	ENSG00000274853
Q6IN84	ENSG00000278619
Q6IN85	ENSG00000100796
Q6IPR1	ENSG00000205707
Q6IQ16	ENSG00000144228
Q6IQ20	ENSG00000161048
Q6IQ20	ENSG00000275723
Q6IQ26	ENSG00000184014
Q6IQ49	ENSG00000143751
Q6IQ55	ENSG00000128881
Q6IS14	ENSG00000253626
Q6ISB3	ENSG00000083307
Q6IV72	ENSG00000204947
Q6IWH7	ENSG00000146205
Q6J4K2	ENSG00000089060
Q6JQN1	ENSG00000111271
Q6KC79	ENSG00000164190
Q6KCM7	ENSG00000148339
Q6N022	ENSG00000149256
Q6N069	ENSG00000172766
Q6N075	ENSG00000182544
Q6NSZ9	ENSG00000197037
Q6NT16	ENSG00000146409
Q6NT76	ENSG00000147421
Q6NUI2	ENSG00000186281
Q6NUI6	ENSG00000100399
Q6NUJ1	ENSG00000178597
Q6NUK1	ENSG00000085491
Q6NUK4	ENSG00000165476
Q6NUP7	ENSG00000119698
Q6NUP7	ENSG00000278326
Q6NUS8	ENSG00000145626
Q6NUT2	ENSG00000177990
Q6NUT3	ENSG00000161091
Q6NVV3	ENSG00000163293
Q6NVY1	ENSG00000198130
Q6NW40	ENSG00000174136
Q6NWY9	ENSG00000110844
Q6NX45	ENSG00000196391
Q6NX49	ENSG00000198131
Q6NXG1	ENSG00000104413
Q6NXT4	ENSG00000152683
Q6NXT6	ENSG00000169762
Q6NYC1	ENSG00000070495
Q6P087	ENSG00000156990
Q6P093	ENSG00000197953
Q6P093	ENSG00000261846
Q6P0Q8	ENSG00000086015
Q6P161	ENSG00000183617
Q6P1A2	ENSG00000111684
Q6P1J9	ENSG00000134371
Q6P1K8	ENSG00000183474
Q6P1K8	ENSG00000274675
Q6P1L6	ENSG00000088876
Q6P1M0	ENSG00000167114
Q6P1N0	ENSG00000132024
Q6P1N9	ENSG00000147687
Q6P1Q9	ENSG00000165055
Q6P1R4	ENSG00000169718
Q6P1S2	ENSG00000174928
Q6P1X5	ENSG00000064313
Q6P1X6	ENSG00000213563
Q6P280	ENSG00000186020
Q6P2D0	ENSG00000184517
Q6P2E9	ENSG00000038358
Q6P2H8	ENSG00000126106
Q6P2M8	ENSG00000130822
Q6P2Q9	ENSG00000174231
Q6P2Q9	ENSG00000274442
Q6P3V2	ENSG00000196967
Q6P3X3	ENSG00000018699
Q6P4F2	ENSG00000267673
Q6P4H8	ENSG00000150756
Q6P4Q7	ENSG00000158158
Q6P587	ENSG00000180185
Q6P5R6	ENSG00000163584
Q6P5S7	ENSG00000219200
Q6P5Z2	ENSG00000160447
Q6P6B7	ENSG00000134461
Q6P996	ENSG00000179889
Q6P996	ENSG00000275498
Q6P996	ENSG00000276709
Q6P9A1	ENSG00000183647
Q6P9A3	ENSG00000121406
Q6P9B9	ENSG00000185085
Q6P9G9	ENSG00000173275
Q6PCB5	ENSG00000187257
Q6PCB6	ENSG00000136379
Q6PCB7	ENSG00000130304
Q6PCE3	ENSG00000165434
Q6PCT2	ENSG00000099364
Q6PD62	ENSG00000198730
Q6PDB4	ENSG00000221923
Q6PEY2	ENSG00000152086
Q6PF04	ENSG00000176024
Q6PFW1	ENSG00000168781
Q6PG37	ENSG00000197863
Q6PGP7	ENSG00000198677
Q6PH85	ENSG00000150401
Q6PHW0	ENSG00000009765
Q6PI25	ENSG00000174871
Q6PI26	ENSG00000144736
Q6PI48	ENSG00000117593
Q6PI78	ENSG00000164983
Q6PID8	ENSG00000128607
Q6PIF6	ENSG00000169994
Q6PIU2	ENSG00000144959
Q6PIW4	ENSG00000132436
Q6PIY7	ENSG00000164329
Q6PJ69	ENSG00000141569
Q6PJF5	ENSG00000129667
Q6PJG2	ENSG00000156030
Q6PJG9	ENSG00000173621
Q6PJT7	ENSG00000100722
Q6PK81	ENSG00000152439
Q6PKH6	ENSG00000187630
Q6PL18	ENSG00000156802
Q6PML9	ENSG00000014824
Q6PUV4	ENSG00000145920
Q6Q0C1	ENSG00000140107
Q6QEF8	ENSG00000167549
Q6QHC5	ENSG00000168350
Q6QHF9	ENSG00000148832
Q6QNY1	ENSG00000196072
Q6R327	ENSG00000164327
Q6RFH5	ENSG00000133316
Q6S545	ENSG00000198062
Q6S5H5	ENSG00000187537
Q6S5L8	ENSG00000185634
Q6SA08	ENSG00000139908
Q6SJ96	ENSG00000182521
Q6STE5	ENSG00000082014
Q6SZW1	ENSG00000004139
Q6T423	ENSG00000196600
Q6TCH7	ENSG00000163291
Q6TDP4	ENSG00000187961
Q6U7Q0	ENSG00000181315
Q6U841	ENSG00000144290
Q6UB35	ENSG00000120254
Q6UUV7	ENSG00000140577
Q6UUV9	ENSG00000105662
Q6UVM3	ENSG00000162687
Q6UW15	ENSG00000143954
Q6UW60	ENSG00000115257
Q6UWL6	ENSG00000126259
Q6UWM7	ENSG00000188501
Q6UWM9	ENSG00000135220
Q6UWM9	ENSG00000278216
Q6UWP7	ENSG00000172954
Q6UWR7	ENSG00000164303
Q6UWU2	ENSG00000163521
Q6UWV6	ENSG00000182156
Q6UX01	ENSG00000139636
Q6UX04	ENSG00000153015
Q6UX07	ENSG00000167536
Q6UX65	ENSG00000156171
Q6UX71	ENSG00000120594
Q6UX72	ENSG00000237172
Q6UX98	ENSG00000174165
Q6UXB4	ENSG00000182566
Q6UXD7	ENSG00000169026
Q6UXG2	ENSG00000116299
Q6UXH1	ENSG00000184164
Q6UXK2	ENSG00000167178
Q6UXM1	ENSG00000139263
Q6UXN8	ENSG00000197992
Q6UXN9	ENSG00000164091
Q6UXS9	ENSG00000204403
Q6UXZ4	ENSG00000156687
Q6UY11	ENSG00000171462
Q6V0I7	ENSG00000196159
Q6V1P9	ENSG00000197410
Q6V1X1	ENSG00000074603
Q6V9R5	ENSG00000171466
Q6VAB6	ENSG00000171435
Q6VB84	ENSG00000187559
Q6VB85	ENSG00000184659
Q6VN20	ENSG00000141084
Q6VUC0	ENSG00000116819
Q6VVX0	ENSG00000186104
Q6VY07	ENSG00000175115
Q6WBX8	ENSG00000151164
Q6WCQ1	ENSG00000133030
Q6WRX3	ENSG00000203995
Q6XD76	ENSG00000187855
Q6XPS3	ENSG00000132958
Q6XQN6	ENSG00000147813
Q6XQN6	ENSG00000278488
Q6XR72	ENSG00000196660
Q6XZF7	ENSG00000107554
Q6Y1H2	ENSG00000206527
Q6Y288	ENSG00000187676
Q6Y7W6	ENSG00000204120
Q6YBV0	ENSG00000180773
Q6YFQ2	ENSG00000160471
Q6YHK3	ENSG00000156535
Q6YN16	ENSG00000119471
Q6YP21	ENSG00000137944
Q6ZMB0	ENSG00000198488
Q6ZMB5	ENSG00000164855
Q6ZMD2	ENSG00000182557
Q6ZMG9	ENSG00000172292
Q6ZMI0	ENSG00000162869
Q6ZMI3	ENSG00000186417
Q6ZMN8	ENSG00000205089
Q6ZMR3	ENSG00000166800
Q6ZMS4	ENSG00000178917
Q6ZMS4	ENSG00000281626
Q6ZMU5	ENSG00000177238
Q6ZMV8	ENSG00000183850
Q6ZMW2	ENSG00000196597
Q6ZMY9	ENSG00000197363
Q6ZMZ0	ENSG00000116514
Q6ZN06	ENSG00000198346
Q6ZN08	ENSG00000160229
Q6ZN11	ENSG00000188227
Q6ZN16	ENSG00000180815
Q6ZN17	ENSG00000187772
Q6ZN19	ENSG00000197608
Q6ZN44	ENSG00000113763
Q6ZN54	ENSG00000140995
Q6ZN55	ENSG00000105732
Q6ZN57	ENSG00000198939
Q6ZN79	ENSG00000196946
Q6ZNA1	ENSG00000196267
Q6ZNA4	ENSG00000157450
Q6ZNA5	ENSG00000156869
Q6ZNB7	ENSG00000187546
Q6ZNC8	ENSG00000172197
Q6ZNF0	ENSG00000183760
Q6ZNG0	ENSG00000177842
Q6ZNG1	ENSG00000189190
Q6ZNH5	ENSG00000174586
Q6ZNI0	ENSG00000124091
Q6ZNW5	ENSG00000183208
Q6ZP29	ENSG00000040487
Q6ZQN5	ENSG00000186766
Q6ZQN7	ENSG00000173930
Q6ZR37	ENSG00000187510
Q6ZR52	ENSG00000196268
Q6ZRF8	ENSG00000158286
Q6ZRP7	ENSG00000165661
Q6ZRR7	ENSG00000131951
Q6ZRY4	ENSG00000166831
Q6ZS86	ENSG00000175066
Q6ZSS3	ENSG00000172888
Q6ZSS7	ENSG00000151690
Q6ZT07	ENSG00000109436
Q6ZT12	ENSG00000144357
Q6ZT21	ENSG00000188167
Q6ZT52	ENSG00000183114
Q6ZT89	ENSG00000145832
Q6ZT98	ENSG00000137941
Q6ZTA4	ENSG00000119283
Q6ZTN6	ENSG00000172932
Q6ZU15	ENSG00000154997
Q6ZUK4	ENSG00000196932
Q6ZUM4	ENSG00000159314
Q6ZUM4	ENSG00000276907
Q6ZUM4	ENSG00000276836
Q6ZUS6	ENSG00000181982
Q6ZUT9	ENSG00000170456
Q6ZV29	ENSG00000130653
Q6ZV89	ENSG00000189410
Q6ZVD8	ENSG00000040199
Q6ZVE7	ENSG00000174567
Q6ZVM7	ENSG00000175662
Q6ZVN8	ENSG00000168509
Q6ZW05	ENSG00000244694
Q6ZW49	ENSG00000157212
Q6ZW76	ENSG00000168096
Q6ZWB6	ENSG00000183783
Q6ZWH5	ENSG00000163491
Q6ZWI9	ENSG00000251258
Q6ZWK6	ENSG00000198092
Q6ZWL3	ENSG00000145476
Q6ZWT7	ENSG00000143797
Q6ZYL4	ENSG00000272047
Q709C8	ENSG00000129003
Q70CQ3	ENSG00000135093
Q70E73	ENSG00000173166
Q70HW3	ENSG00000144741
Q70HW3	ENSG00000282739
Q70IA8	ENSG00000142961
Q70J99	ENSG00000092929
Q70JA7	ENSG00000198108
Q70Z53	ENSG00000148690
Q712K3	ENSG00000107341
Q71DI3	ENSG00000183598
Q71DI3	ENSG00000203811
Q71DI3	ENSG00000203852
Q71F56	ENSG00000123066
Q71RC2	ENSG00000161813
Q71U36	ENSG00000167552
Q71UI9	ENSG00000105968
Q71UM5	ENSG00000185088
Q75N90	ENSG00000142449
Q75V66	ENSG00000171714
Q765P7	ENSG00000132613
Q76EJ3	ENSG00000130958
Q76KX8	ENSG00000198633
Q76MJ5	ENSG00000134398
Q76N89	ENSG00000002746
Q7KZ85	ENSG00000109111
Q7KZF4	ENSG00000197157
Q7KZI7	ENSG00000072518
Q7KZN9	ENSG00000014919
Q7L014	ENSG00000145833
Q7L099	ENSG00000018189
Q7L1T6	ENSG00000065615
Q7L1V2	ENSG00000103111
Q7L266	ENSG00000162174
Q7L2H7	ENSG00000149100
Q7L2R6	ENSG00000196417
Q7L3S4	ENSG00000179965
Q7L3T8	ENSG00000162396
Q7L4I2	ENSG00000111011
Q7L523	ENSG00000155876
Q7L576	ENSG00000273749
Q7L590	ENSG00000065328
Q7L592	ENSG00000003509
Q7L5A8	ENSG00000103089
Q7L5D6	ENSG00000239857
Q7L5N1	ENSG00000168090
Q7L5Y9	ENSG00000090316
Q7L7L0	ENSG00000181218
Q7L7X3	ENSG00000160551
Q7L8J4	ENSG00000175137
Q7L8S5	ENSG00000189401
Q7L8W6	ENSG00000134146
Q7L945	ENSG00000198551
Q7LBE3	ENSG00000174502
Q7LBR1	ENSG00000255112
Q7LDG7	ENSG00000068831
Q7LG56	ENSG00000048392
Q7LGA3	ENSG00000153936
Q7RTM1	ENSG00000163982
Q7RTS5	ENSG00000182938
Q7RTS6	ENSG00000183034
Q7RTS9	ENSG00000141627
Q7RTU0	ENSG00000261787
Q7RTU5	ENSG00000232237
Q7RTU7	ENSG00000260428
Q7RTV0	ENSG00000100410
Q7RTX9	ENSG00000163053
Q7RTY0	ENSG00000174327
Q7RTY1	ENSG00000165449
Q7RTY5	ENSG00000189099
Q7Z2H8	ENSG00000123643
Q7Z2K6	ENSG00000099219
Q7Z2W9	ENSG00000197345
Q7Z2Y5	ENSG00000123572
Q7Z2Z2	ENSG00000140598
Q7Z340	ENSG00000204519
Q7Z392	ENSG00000168538
Q7Z398	ENSG00000251369
Q7Z3B1	ENSG00000172260
Q7Z3B4	ENSG00000138750
Q7Z3C6	ENSG00000198925
Q7Z3D4	ENSG00000176018
Q7Z3E2	ENSG00000165813
Q7Z3G6	ENSG00000163637
Q7Z3I7	ENSG00000180938
Q7Z3J2	ENSG00000103544
Q7Z3K6	ENSG00000155545
Q7Z3Q1	ENSG00000139508
Q7Z3S7	ENSG00000151062
Q7Z3S9	ENSG00000264343
Q7Z3T1	ENSG00000238243
Q7Z3T8	ENSG00000039319
Q7Z3U7	ENSG00000061987
Q7Z3V4	ENSG00000151148
Q7Z3V5	ENSG00000180479
Q7Z3Z3	ENSG00000184571
Q7Z3Z4	ENSG00000134627
Q7Z401	ENSG00000174485
Q7Z406	ENSG00000105357
Q7Z429	ENSG00000178719
Q7Z449	ENSG00000155016
Q7Z460	ENSG00000074054
Q7Z4G4	ENSG00000066651
Q7Z4H3	ENSG00000111906
Q7Z4I7	ENSG00000072163
Q7Z4L5	ENSG00000123607
Q7Z4N2	ENSG00000134160
Q7Z4S6	ENSG00000139116
Q7Z4W1	ENSG00000169738
Q7Z4Y8	ENSG00000249222
Q7Z569	ENSG00000089234
Q7Z5B4	ENSG00000166405
Q7Z5G4	ENSG00000147533
Q7Z5K2	ENSG00000062650
Q7Z5L0	ENSG00000182853
Q7Z5L9	ENSG00000168264
Q7Z5M5	ENSG00000188869
Q7Z5M8	ENSG00000131969
Q7Z5N4	ENSG00000146555
Q7Z5S9	ENSG00000164124
Q7Z5Y6	ENSG00000183682
Q7Z5Y7	ENSG00000112078
Q7Z601	ENSG00000257008
Q7Z695	ENSG00000133597
Q7Z6B7	ENSG00000196935
Q7Z6E9	ENSG00000122257
Q7Z6G8	ENSG00000185046
Q7Z6J4	ENSG00000146192
Q7Z6J8	ENSG00000118420
Q7Z6L1	ENSG00000205356
Q7Z6M4	ENSG00000122085
Q7Z6R9	ENSG00000008197
Q7Z6V5	ENSG00000189007
Q7Z6W7	ENSG00000172404
Q7Z6Z7	ENSG00000086758
Q7Z7A3	ENSG00000142544
Q7Z7B1	ENSG00000277161
Q7Z7B1	ENSG00000275600
Q7Z7E8	ENSG00000160714
Q7Z7F7	ENSG00000162910
Q7Z7H5	ENSG00000158604
Q7Z7H8	ENSG00000159111
Q7Z7J7	ENSG00000156959
Q7Z7K0	ENSG00000187118
Q7Z7K2	ENSG00000181444
Q7Z7L7	ENSG00000160445
Q7Z7L9	ENSG00000176371
Q86SF2	ENSG00000109586
Q86SG6	ENSG00000160602
Q86SK9	ENSG00000145284
Q86SQ9	ENSG00000117682
Q86SR1	ENSG00000164574
Q86SX6	ENSG00000182512
Q86SZ2	ENSG00000182400
Q86T03	ENSG00000165782
Q86T29	ENSG00000196458
Q86T65	ENSG00000146122
Q86TA1	ENSG00000120162
Q86TB9	ENSG00000166889
Q86TC9	ENSG00000138347
Q86TI2	ENSG00000142002
Q86TJ2	ENSG00000173011
Q86TJ5	ENSG00000172006
Q86TL0	ENSG00000130734
Q86TM3	ENSG00000184735
Q86TM6	ENSG00000162298
Q86TU7	ENSG00000183576
Q86TV6	ENSG00000165914
Q86TW2	ENSG00000063761
Q86TX2	ENSG00000184227
Q86U06	ENSG00000100461
Q86U10	ENSG00000166183
Q86U28	ENSG00000165898
Q86U42	ENSG00000100836
Q86U70	ENSG00000198728
Q86U86	ENSG00000163939
Q86U90	ENSG00000196449
Q86UA1	ENSG00000185246
Q86UB9	ENSG00000166575
Q86UD0	ENSG00000186193
Q86UD4	ENSG00000181894
Q86UD5	ENSG00000164038
Q86UE3	ENSG00000187187
Q86UE3	ENSG00000281526
Q86UE8	ENSG00000146872
Q86UK0	ENSG00000144452
Q86UL3	ENSG00000158669
Q86UL8	ENSG00000187391
Q86UN2	ENSG00000185924
Q86UN3	ENSG00000186907
Q86UP3	ENSG00000091656
Q86UP9	ENSG00000187416
Q86UQ0	ENSG00000164048
Q86UQ4	ENSG00000179869
Q86UR5	ENSG00000079841
Q86US8	ENSG00000070366
Q86UV5	ENSG00000090686
Q86UV6	ENSG00000155428
Q86UV7	ENSG00000178809
Q86UW1	ENSG00000163959
Q86UW7	ENSG00000081803
Q86UX6	ENSG00000165752
Q86UX7	ENSG00000149781
Q86UY6	ENSG00000110583
Q86V21	ENSG00000081760
Q86V24	ENSG00000006831
Q86V40	ENSG00000186854
Q86V71	ENSG00000197013
Q86V81	ENSG00000183684
Q86V85	ENSG00000152749
Q86V86	ENSG00000198355
Q86VD7	ENSG00000181035
Q86VI3	ENSG00000183856
Q86VN1	ENSG00000136100
Q86VP3	ENSG00000179364
Q86VP6	ENSG00000111530
Q86VS8	ENSG00000168172
Q86VU5	ENSG00000165644
Q86VW0	ENSG00000187231
Q86VX9	ENSG00000164077
Q86VZ2	ENSG00000196981
Q86W11	ENSG00000186814
Q86W33	ENSG00000163870
Q86W50	ENSG00000127804
Q86W92	ENSG00000110841
Q86WA6	ENSG00000137274
Q86WA8	ENSG00000102910
Q86WB7	ENSG00000112494
Q86WC4	ENSG00000081087
Q86WG5	ENSG00000133812
Q86WK7	ENSG00000176020
Q86WK9	ENSG00000182749
Q86WR0	ENSG00000147419
Q86WT1	ENSG00000197557
Q86WT6	ENSG00000185880
Q86WT6	ENSG00000278211
Q86WU2	ENSG00000166816
Q86WW8	ENSG00000183513
Q86WZ6	ENSG00000131115
Q86X10	ENSG00000170471
Q86X19	ENSG00000186889
Q86X24	ENSG00000143452
Q86X52	ENSG00000131873
Q86X67	ENSG00000166321
Q86X76	ENSG00000158793
Q86X95	ENSG00000138433
Q86XA9	ENSG00000129493
Q86XE0	ENSG00000172803
Q86XE3	ENSG00000155970
Q86XF0	ENSG00000178700
Q86XI6	ENSG00000173281
Q86XK2	ENSG00000138081
Q86XP1	ENSG00000102780
Q86XP3	ENSG00000198231
Q86XS5	ENSG00000187151
Q86XT4	ENSG00000146755
Q86XU0	ENSG00000197928
Q86Y07	ENSG00000028116
Q86Y25	ENSG00000177932
Q86Y82	ENSG00000117758
Q86Y97	ENSG00000133247
Q86YB7	ENSG00000121310
Q86YB8	ENSG00000086619
Q86YE8	ENSG00000189144
Q86YJ7	ENSG00000198720
Q86YP4	ENSG00000167491
Q86YQ8	ENSG00000139117
Q86YR5	ENSG00000160360
Q86YR6	ENSG00000166351
Q86YR7	ENSG00000053524
Q86YS3	ENSG00000131242
Q86YS6	ENSG00000172780
Q86YS7	ENSG00000111731
Q86YT5	ENSG00000141485
Q86YT6	ENSG00000101752
Q86YW9	ENSG00000144893
Q8IU85	ENSG00000183049
Q8IU89	ENSG00000154227
Q8IUA0	ENSG00000158901
Q8IUC8	ENSG00000144278
Q8IUD2	ENSG00000082805
Q8IUD2	ENSG00000283017
Q8IUE6	ENSG00000184270
Q8IUH4	ENSG00000177054
Q8IUH5	ENSG00000186908
Q8IUH8	ENSG00000185294
Q8IUK5	ENSG00000161381
Q8IUM7	ENSG00000174576
Q8IUQ4	ENSG00000196470
Q8IUR0	ENSG00000181029
Q8IUS5	ENSG00000172031
Q8IUZ5	ENSG00000175309
Q8IV04	ENSG00000175463
Q8IV08	ENSG00000105223
Q8IV36	ENSG00000167861
Q8IV38	ENSG00000106524
Q8IV42	ENSG00000179988
Q8IV50	ENSG00000140280
Q8IV53	ENSG00000205744
Q8IV61	ENSG00000152689
Q8IV77	ENSG00000132259
Q8IVB4	ENSG00000181804
Q8IVC4	ENSG00000171574
Q8IVE3	ENSG00000152527
Q8IVF7	ENSG00000161791
Q8IVH4	ENSG00000151611
Q8IVH8	ENSG00000011566
Q8IVI9	ENSG00000163072
Q8IVJ1	ENSG00000133065
Q8IVL0	ENSG00000067798
Q8IVL1	ENSG00000166833
Q8IVM8	ENSG00000149742
Q8IVN8	ENSG00000164764
Q8IVP5	ENSG00000069509
Q8IVP9	ENSG00000152433
Q8IVS2	ENSG00000100294
Q8IVS8	ENSG00000168237
Q8IVT5	ENSG00000141068
Q8IVU3	ENSG00000138642
Q8IVW6	ENSG00000179361
Q8IVW8	ENSG00000183018
Q8IW36	ENSG00000197472
Q8IW45	ENSG00000213995
Q8IW52	ENSG00000179542
Q8IW70	ENSG00000178233
Q8IWA0	ENSG00000115368
Q8IWA4	ENSG00000171109
Q8IWA5	ENSG00000129353
Q8IWB7	ENSG00000085449
Q8IWB9	ENSG00000136478
Q8IWF6	ENSG00000174839
Q8IWL1	ENSG00000185303
Q8IWL2	ENSG00000122852
Q8IWL3	ENSG00000100209
Q8IWQ3	ENSG00000174672
Q8IWR1	ENSG00000213186
Q8IWT0	ENSG00000176261
Q8IWU4	ENSG00000164756
Q8IWU5	ENSG00000196562
Q8IWU6	ENSG00000137573
Q8IWV7	ENSG00000159459
Q8IWV8	ENSG00000024048
Q8IWW6	ENSG00000165322
Q8IWW8	ENSG00000147576
Q8IWX7	ENSG00000141161
Q8IWX8	ENSG00000085872
Q8IWY8	ENSG00000140265
Q8IWZ3	ENSG00000131503
Q8IWZ6	ENSG00000138686
Q8IX12	ENSG00000060339
Q8IXB1	ENSG00000077232
Q8IXE1	ENSG00000184394
Q8IXF9	ENSG00000184945
Q8IXI1	ENSG00000140983
Q8IXI2	ENSG00000126858
Q8IXL6	ENSG00000177706
Q8IXL7	ENSG00000174099
Q8IXQ4	ENSG00000133114
Q8IXQ9	ENSG00000139160
Q8IXS8	ENSG00000155744
Q8IXT5	ENSG00000183808
Q8IXU6	ENSG00000110660
Q8IY17	ENSG00000032444
Q8IY18	ENSG00000198887
Q8IY21	ENSG00000137628
Q8IY31	ENSG00000109083
Q8IY37	ENSG00000150990
Q8IY49	ENSG00000136297
Q8IY50	ENSG00000183780
Q8IY57	ENSG00000015153
Q8IY81	ENSG00000108592
Q8IY84	ENSG00000177453
Q8IYB3	ENSG00000133226
Q8IYB4	ENSG00000114757
Q8IYB5	ENSG00000112305
Q8IYB7	ENSG00000144535
Q8IYB8	ENSG00000156502
Q8IYD1	ENSG00000189369
Q8IYF1	ENSG00000206181
Q8IYI6	ENSG00000116903
Q8IYI8	ENSG00000171295
Q8IYJ1	ENSG00000144550
Q8IYK4	ENSG00000198756
Q8IYL2	ENSG00000155275
Q8IYM9	ENSG00000132274
Q8IYN0	ENSG00000197020
Q8IYN0	ENSG00000274746
Q8IYS0	ENSG00000178075
Q8IYS2	ENSG00000116685
Q8IYT8	ENSG00000083290
Q8IYX0	ENSG00000197123
Q8IYX7	ENSG00000155875
Q8IZ07	ENSG00000076513
Q8IZ21	ENSG00000204138
Q8IZ26	ENSG00000196378
Q8IZ40	ENSG00000167771
Q8IZ41	ENSG00000165105
Q8IZ52	ENSG00000123989
Q8IZ69	ENSG00000099899
Q8IZ73	ENSG00000166133
Q8IZ81	ENSG00000179387
Q8IZC4	ENSG00000182010
Q8IZC7	ENSG00000181896
Q8IZD2	ENSG00000005483
Q8IZD9	ENSG00000088538
Q8IZF0	ENSG00000102452
Q8IZJ1	ENSG00000107731
Q8IZK6	ENSG00000153898
Q8IZM9	ENSG00000139974
Q8IZN3	ENSG00000175048
Q8IZP0	ENSG00000136754
Q8IZP6	ENSG00000139797
Q8IZP7	ENSG00000185352
Q8IZP9	ENSG00000173698
Q8IZQ1	ENSG00000163625
Q8IZS8	ENSG00000157445
Q8IZT8	ENSG00000249853
Q8IZU9	ENSG00000149571
Q8IZV2	ENSG00000170293
Q8IZX4	ENSG00000122728
Q8IZY2	ENSG00000064687
Q8N0V5	ENSG00000111846
Q8N0W3	ENSG00000157353
Q8N0W4	ENSG00000146938
Q8N0X4	ENSG00000125246
Q8N0X7	ENSG00000133104
Q8N0Y3	ENSG00000183706
Q8N0Y5	ENSG00000172154
Q8N0Z6	ENSG00000136319
Q8N0Z8	ENSG00000169972
Q8N108	ENSG00000198160
Q8N122	ENSG00000141564
Q8N127	ENSG00000181785
Q8N129	ENSG00000166997
Q8N130	ENSG00000198569
Q8N141	ENSG00000181007
Q8N142	ENSG00000185100
