From	To
P40855	ENSG00000162735
P40879	ENSG00000091138
P40925	ENSG00000014641
P40926	ENSG00000146701
P40937	ENSG00000111445
P40938	ENSG00000133119
P40939	ENSG00000084754
P41091	ENSG00000130741
P41214	ENSG00000143486
P41221	ENSG00000114251
P41223	ENSG00000106245
P41225	ENSG00000134595
P41227	ENSG00000102030
P41229	ENSG00000126012
P41235	ENSG00000101076
P41236	ENSG00000184203
P41240	ENSG00000103653
P41247	ENSG00000006757
P41250	ENSG00000106105
P41252	ENSG00000196305
P41440	ENSG00000173638
P41567	ENSG00000173812
P41586	ENSG00000078549
P41594	ENSG00000168959
P41743	ENSG00000163558
P41970	ENSG00000111145
P42025	ENSG00000115073
P42224	ENSG00000115415
P42226	ENSG00000166888
P42229	ENSG00000126561
P42261	ENSG00000155511
P42262	ENSG00000120251
P42263	ENSG00000125675
P42285	ENSG00000039123
P42336	ENSG00000121879
P42345	ENSG00000198793
P42356	ENSG00000241973
P42357	ENSG00000084110
P42566	ENSG00000085832
P42574	ENSG00000164305
P42575	ENSG00000106144
P42658	ENSG00000130226
P42658	ENSG00000282974
P42677	ENSG00000177954
P42679	ENSG00000007264
P42684	ENSG00000143322
P42685	ENSG00000111816
P42695	ENSG00000151503
P42696	ENSG00000188739
P42765	ENSG00000167315
P42766	ENSG00000136942
P42785	ENSG00000137509
P42892	ENSG00000117298
P42898	ENSG00000177000
P43004	ENSG00000110436
P43026	ENSG00000125965
P43034	ENSG00000007168
P43146	ENSG00000187323
P43155	ENSG00000095321
P43166	ENSG00000168748
P43220	ENSG00000112164
P43235	ENSG00000143387
P43246	ENSG00000095002
P43250	ENSG00000198055
P43304	ENSG00000115159
P43307	ENSG00000124783
P43308	ENSG00000163479
P43354	ENSG00000153234
P43686	ENSG00000013275
P43686	ENSG00000281221
P43694	ENSG00000136574
P43699	ENSG00000136352
P43897	ENSG00000123297
P45452	ENSG00000137745
P45844	ENSG00000160179
P45877	ENSG00000168938
P45880	ENSG00000165637
P45954	ENSG00000196177
P45973	ENSG00000094916
P45974	ENSG00000111667
P45983	ENSG00000107643
P45984	ENSG00000050748
P45985	ENSG00000065559
P46019	ENSG00000044446
P46020	ENSG00000067177
P46059	ENSG00000088386
P46060	ENSG00000100401
P46063	ENSG00000004700
P46087	ENSG00000111641
P46100	ENSG00000085224
P46108	ENSG00000167193
P46109	ENSG00000099942
P46199	ENSG00000085760
P46459	ENSG00000073969
P46459	ENSG00000278174
P46459	ENSG00000276262
P46531	ENSG00000148400
P46734	ENSG00000034152
P46776	ENSG00000166441
P46777	ENSG00000122406
P46778	ENSG00000122026
P46779	ENSG00000108107
P46781	ENSG00000170889
P46781	ENSG00000278270
P46781	ENSG00000274950
P46781	ENSG00000274646
P46782	ENSG00000083845
P46783	ENSG00000124614
P46926	ENSG00000113552
P46934	ENSG00000069869
P46939	ENSG00000152818
P46940	ENSG00000140575
P46952	ENSG00000162882
P46976	ENSG00000163754
P47211	ENSG00000166573
P47224	ENSG00000183155
P47736	ENSG00000076864
P47755	ENSG00000198898
P47756	ENSG00000077549
P47813	ENSG00000173674
P47870	ENSG00000145864
P47872	ENSG00000080293
P47897	ENSG00000172053
P47901	ENSG00000198049
P47902	ENSG00000113722
P47914	ENSG00000162244
P47974	ENSG00000152518
P47985	ENSG00000169021
P47989	ENSG00000158125
P48047	ENSG00000241837
P48050	ENSG00000168135
P48051	ENSG00000157542
P48052	ENSG00000158516
P48058	ENSG00000152578
P48059	ENSG00000169756
P48060	ENSG00000139278
P48163	ENSG00000065833
P48167	ENSG00000109738
P48201	ENSG00000154518
P48378	ENSG00000087903
P48380	ENSG00000080298
P48426	ENSG00000150867
P48431	ENSG00000181449
P48443	ENSG00000143171
P48444	ENSG00000095139
P48454	ENSG00000120910
P48506	ENSG00000001084
P48507	ENSG00000023909
P48544	ENSG00000120457
P48547	ENSG00000129159
P48549	ENSG00000162989
P48553	ENSG00000160218
P48556	ENSG00000099341
P48637	ENSG00000100983
P48643	ENSG00000150753
P48651	ENSG00000156471
P48723	ENSG00000155304
P48728	ENSG00000145020
P48729	ENSG00000113712
P48730	ENSG00000141551
P48735	ENSG00000182054
P48739	ENSG00000180957
P48742	ENSG00000273706
P48742	ENSG00000274577
P48764	ENSG00000066230
P48775	ENSG00000151790
P48775	ENSG00000262635
P48788	ENSG00000130598
P48995	ENSG00000144935
P49005	ENSG00000106628
P49023	ENSG00000089159
P49116	ENSG00000177463
P49137	ENSG00000162889
P49146	ENSG00000185149
P49189	ENSG00000143149
P49190	ENSG00000144407
P49207	ENSG00000109475
P49247	ENSG00000153574
P49257	ENSG00000074695
P49279	ENSG00000018280
P49281	ENSG00000110911
P49321	ENSG00000132780
P49326	ENSG00000131781
P49327	ENSG00000169710
P49336	ENSG00000132964
P49354	ENSG00000168522
P49356	ENSG00000257365
P49366	ENSG00000095059
P49368	ENSG00000163468
P49406	ENSG00000115364
P49407	ENSG00000137486
P49411	ENSG00000178952
P49418	ENSG00000078053
P49419	ENSG00000164904
P49427	ENSG00000099804
P49447	ENSG00000008283
P49448	ENSG00000182890
P49458	ENSG00000143742
P49459	ENSG00000077721
P49585	ENSG00000161217
P49588	ENSG00000090861
P49589	ENSG00000110619
P49589	ENSG00000278191
P49590	ENSG00000112855
P49591	ENSG00000031698
P49593	ENSG00000100034
P49619	ENSG00000058866
P49640	ENSG00000106038
P49641	ENSG00000196547
P49642	ENSG00000198056
P49674	ENSG00000213923
P49720	ENSG00000277791
P49720	ENSG00000275903
P49721	ENSG00000126067
P49736	ENSG00000073111
P49748	ENSG00000072778
P49753	ENSG00000119673
P49754	ENSG00000006715
P49755	ENSG00000170348
P49756	ENSG00000119707
P49757	ENSG00000133961
P49758	ENSG00000182732
P49759	ENSG00000013441
P49760	ENSG00000176444
P49760	ENSG00000261893
P49761	ENSG00000179335
P49768	ENSG00000080815
P49770	ENSG00000119718
P49773	ENSG00000169567
P49792	ENSG00000153201
P49795	ENSG00000171700
P49802	ENSG00000182901
P49810	ENSG00000143801
P49821	ENSG00000167792
P49840	ENSG00000105723
P49841	ENSG00000082701
P49848	ENSG00000106290
P49888	ENSG00000109193
P49902	ENSG00000076685
P49903	ENSG00000086475
P49914	ENSG00000136371
P49915	ENSG00000163655
P49959	ENSG00000020922
P50148	ENSG00000156052
P50213	ENSG00000166411
P50219	ENSG00000130675
P50224	ENSG00000261052
P50224	ENSG00000213648
P50225	ENSG00000196502
P50226	ENSG00000197165
P50238	ENSG00000213145
P50281	ENSG00000157227
P50395	ENSG00000057608
P50416	ENSG00000110090
P50443	ENSG00000155850
P50452	ENSG00000166401
P50453	ENSG00000170542
P50461	ENSG00000129170
P50502	ENSG00000100380
P50539	ENSG00000119950
P50542	ENSG00000139197
P50552	ENSG00000125753
P50570	ENSG00000079805
P50579	ENSG00000111142
P50583	ENSG00000164978
P50607	ENSG00000166402
P50613	ENSG00000134058
P50613	ENSG00000277273
P50747	ENSG00000159267
P50748	ENSG00000184445
P50750	ENSG00000136807
P50851	ENSG00000198589
P50897	ENSG00000131238
P50914	ENSG00000188846
P50990	ENSG00000156261
P50991	ENSG00000115484
P50993	ENSG00000018625
P50995	ENSG00000122359
P51003	ENSG00000090060
P51148	ENSG00000108774
P51149	ENSG00000075785
P51157	ENSG00000157869
P51159	ENSG00000069974
P51164	ENSG00000186009
P51168	ENSG00000168447
P51170	ENSG00000166828
P51172	ENSG00000162572
P51398	ENSG00000132676
P51449	ENSG00000143365
P51451	ENSG00000136573
P51511	ENSG00000102996
P51512	ENSG00000156103
P51513	ENSG00000139910
P51530	ENSG00000138346
P51531	ENSG00000080503
P51532	ENSG00000127616
P51553	ENSG00000067829
P51571	ENSG00000180879
P51572	ENSG00000185825
P51589	ENSG00000134716
P51610	ENSG00000172534
P51617	ENSG00000184216
P51636	ENSG00000105971
P51648	ENSG00000072210
P51649	ENSG00000112294
P51654	ENSG00000147257
P51659	ENSG00000133835
P51665	ENSG00000103035
P51687	ENSG00000139531
P51692	ENSG00000173757
P51693	ENSG00000105290
P51784	ENSG00000102226
P51787	ENSG00000053918
P51788	ENSG00000114859
P51790	ENSG00000109572
P51793	ENSG00000073464
P51795	ENSG00000171365
P51798	ENSG00000103249
P51805	ENSG00000130827
P51808	ENSG00000165169
P51812	ENSG00000177189
P51854	ENSG00000007350
P51911	ENSG00000130176
P51946	ENSG00000134480
P51948	ENSG00000020426
P51970	ENSG00000119421
P51991	ENSG00000170144
P51993	ENSG00000156413
P52209	ENSG00000142657
P52272	ENSG00000099783
P52298	ENSG00000114503
P52429	ENSG00000153933
P52434	ENSG00000163882
P52435	ENSG00000005075
P52564	ENSG00000108984
P52565	ENSG00000141522
P52566	ENSG00000111348
P52569	ENSG00000003989
P52597	ENSG00000169813
P52655	ENSG00000165417
P52657	ENSG00000140307
P52701	ENSG00000116062
P52732	ENSG00000138160
P52735	ENSG00000160293
P52756	ENSG00000003756
P52757	ENSG00000106069
P52758	ENSG00000132541
P52789	ENSG00000159399
P52790	ENSG00000160883
P52799	ENSG00000125266
P52815	ENSG00000262814
P52824	ENSG00000145214
P52848	ENSG00000070614
P52849	ENSG00000166507
P52888	ENSG00000172009
P52907	ENSG00000116489
P52943	ENSG00000182809
P52948	ENSG00000110713
P53007	ENSG00000100075
P53041	ENSG00000011485
P53350	ENSG00000166851
P53355	ENSG00000196730
P53365	ENSG00000132254
P53367	ENSG00000164144
P53384	ENSG00000103274
P53396	ENSG00000131473
P53567	ENSG00000153879
P53582	ENSG00000164024
P53597	ENSG00000163541
P53602	ENSG00000167508
P53609	ENSG00000164219
P53611	ENSG00000137955
P53618	ENSG00000129083
P53621	ENSG00000122218
P53675	ENSG00000070371
P53677	ENSG00000070718
P53680	ENSG00000042753
P53701	ENSG00000004961
P53708	ENSG00000077943
P53779	ENSG00000109339
P53803	ENSG00000147669
P53805	ENSG00000159200
P53814	ENSG00000183963
P53990	ENSG00000182149
P53992	ENSG00000176986
P53999	ENSG00000113387
P54098	ENSG00000140521
P54105	ENSG00000074201
P54108	ENSG00000096006
P54132	ENSG00000197299
P54136	ENSG00000113643
P54198	ENSG00000100084
P54219	ENSG00000036565
P54252	ENSG00000066427
P54253	ENSG00000124788
P54278	ENSG00000122512
P54284	ENSG00000167535
P54289	ENSG00000153956
P54577	ENSG00000134684
P54578	ENSG00000101557
P54619	ENSG00000181929
P54646	ENSG00000162409
P54652	ENSG00000126803
P54687	ENSG00000060982
P54709	ENSG00000069849
P54725	ENSG00000179262
P54727	ENSG00000119318
P54750	ENSG00000115252
P54753	ENSG00000182580
P54756	ENSG00000145242
P54760	ENSG00000196411
P54762	ENSG00000154928
P54764	ENSG00000116106
P54802	ENSG00000108784
P54803	ENSG00000054983
P54819	ENSG00000004455
P54840	ENSG00000111713
P54845	ENSG00000129535
P54855	ENSG00000196620
P54868	ENSG00000134240
P54886	ENSG00000059573
P54920	ENSG00000105402
P55010	ENSG00000100664
P55011	ENSG00000064651
P55017	ENSG00000070915
P55036	ENSG00000159352
P55039	ENSG00000108591
P55060	ENSG00000124207
P55072	ENSG00000165280
P55081	ENSG00000140259
P55084	ENSG00000138029
P55145	ENSG00000145050
P55160	ENSG00000123338
P55196	ENSG00000130396
P55197	ENSG00000078403
P55201	ENSG00000156983
P55209	ENSG00000187109
P55210	ENSG00000165806
P55263	ENSG00000156110
P55265	ENSG00000160710
P55268	ENSG00000172037
P55316	ENSG00000176165
P55317	ENSG00000129514
P55327	ENSG00000076554
P55347	ENSG00000160199
P55735	ENSG00000157020
P55769	ENSG00000100138
P55771	ENSG00000198807
P55786	ENSG00000141279
P55789	ENSG00000127554
P55795	ENSG00000126945
P55809	ENSG00000083720
P55822	ENSG00000185437
P55884	ENSG00000106263
P56177	ENSG00000144355
P56178	ENSG00000105880
P56179	ENSG00000006377
P56180	ENSG00000274391
P56182	ENSG00000160214
P56192	ENSG00000166986
P56282	ENSG00000100479
P56377	ENSG00000182287
P56470	ENSG00000171747
P56470	ENSG00000282992
P56524	ENSG00000068024
P56537	ENSG00000242372
P56539	ENSG00000182533
P56545	ENSG00000175029
P56557	ENSG00000142188
P56557	ENSG00000263160
P56589	ENSG00000034693
P56645	ENSG00000049246
P56696	ENSG00000117013
P56705	ENSG00000162552
P56706	ENSG00000188064
P56915	ENSG00000133937
P57075	ENSG00000160185
P57081	ENSG00000160193
P57088	ENSG00000109133
P57103	ENSG00000100678
P57682	ENSG00000109787
P57721	ENSG00000183570
P57723	ENSG00000090097
P57729	ENSG00000123892
P57737	ENSG00000262246
P57737	ENSG00000282725
P57772	ENSG00000132394
P58004	ENSG00000130766
P58005	ENSG00000149212
P58304	ENSG00000119614
P58499	ENSG00000183844
P58546	ENSG00000105887
P58658	ENSG00000166979
P58743	ENSG00000170615
P58872	ENSG00000141314
P58876	ENSG00000158373
P59282	ENSG00000179636
P59780	ENSG00000157823
P59796	ENSG00000198704
P59998	ENSG00000241553
P60002	ENSG00000130165
P60059	ENSG00000132432
P60174	ENSG00000111669
P60228	ENSG00000104408
P60468	ENSG00000106803
P60484	ENSG00000171862
P60510	ENSG00000149923
P60602	ENSG00000125995
P60604	ENSG00000184787
P60660	ENSG00000092841
P60709	ENSG00000075624
P60763	ENSG00000169750
P60842	ENSG00000161960
P60866	ENSG00000008988
P60880	ENSG00000132639
P60891	ENSG00000147224
P60900	ENSG00000100902
P60953	ENSG00000070831
P60983	ENSG00000197045
P61006	ENSG00000167461
P61009	ENSG00000129128
P61011	ENSG00000100883
P61020	ENSG00000111540
P61024	ENSG00000173207
P61026	ENSG00000084733
P61077	ENSG00000109332
P61086	ENSG00000078140
P61088	ENSG00000177889
P61106	ENSG00000119396
P61129	ENSG00000188177
P61158	ENSG00000115091
P61160	ENSG00000138071
P61163	ENSG00000138107
P61165	ENSG00000134825
P61201	ENSG00000166200
P61204	ENSG00000134287
P61218	ENSG00000100142
P61221	ENSG00000164163
P61224	ENSG00000127314
P61225	ENSG00000181467
P61236	ENSG00000090238
P61244	ENSG00000125952
P61247	ENSG00000145425
P61254	ENSG00000161970
P61266	ENSG00000099365
P61289	ENSG00000131467
P61313	ENSG00000174748
P61326	ENSG00000162385
P61328	ENSG00000114279
P61353	ENSG00000131469
P61371	ENSG00000016082
P61421	ENSG00000159720
P61457	ENSG00000166228
P61513	ENSG00000197756
P61586	ENSG00000067560
P61599	ENSG00000173418
P61604	ENSG00000115541
P61619	ENSG00000058262
P61758	ENSG00000155959
P61764	ENSG00000136854
P61803	ENSG00000129562
P61923	ENSG00000111481
P61927	ENSG00000145592
P61960	ENSG00000120686
P61962	ENSG00000136485
P61964	ENSG00000196363
P61966	ENSG00000106367
P61970	ENSG00000102898
P62068	ENSG00000109189
P62070	ENSG00000133818
P62072	ENSG00000134809
P62079	ENSG00000168785
P62081	ENSG00000171863
P62136	ENSG00000172531
P62140	ENSG00000213639
P62158	ENSG00000143933
P62158	ENSG00000160014
P62158	ENSG00000198668
P62166	ENSG00000107130
P62191	ENSG00000100764
P62195	ENSG00000087191
P62241	ENSG00000142937
P62244	ENSG00000134419
P62249	ENSG00000105193
P62253	ENSG00000132388
P62256	ENSG00000186591
P62263	ENSG00000164587
P62266	ENSG00000186468
P62269	ENSG00000096150
P62269	ENSG00000226225
P62269	ENSG00000231500
P62269	ENSG00000235650
P62269	ENSG00000223367
P62273	ENSG00000213741
P62277	ENSG00000110700
P62280	ENSG00000142534
P62304	ENSG00000182004
P62306	ENSG00000139343
P62308	ENSG00000143977
P62310	ENSG00000170860
P62312	ENSG00000164167
P62314	ENSG00000167088
P62316	ENSG00000125743
P62318	ENSG00000100028
P62330	ENSG00000165527
P62333	ENSG00000100519
P62424	ENSG00000148303
P62424	ENSG00000280858
P62487	ENSG00000168002
P62491	ENSG00000103769
P62495	ENSG00000120705
P62699	ENSG00000119801
P62701	ENSG00000198034
P62714	ENSG00000104695
P62750	ENSG00000198242
P62753	ENSG00000137154
P62805	ENSG00000274618
P62805	ENSG00000197238
P62805	ENSG00000197837
P62805	ENSG00000158406
P62805	ENSG00000278705
P62805	ENSG00000197061
P62805	ENSG00000270882
P62805	ENSG00000270276
P62805	ENSG00000273542
P62805	ENSG00000277157
P62805	ENSG00000276966
P62805	ENSG00000276180
P62805	ENSG00000278637
P62805	ENSG00000275126
P62807	ENSG00000180596
P62807	ENSG00000277224
P62807	ENSG00000278588
P62807	ENSG00000273802
P62807	ENSG00000274290
P62820	ENSG00000138069
P62826	ENSG00000132341
P62829	ENSG00000125691
P62834	ENSG00000116473
P62837	ENSG00000131508
P62841	ENSG00000115268
P62847	ENSG00000138326
P62851	ENSG00000118181
P62851	ENSG00000280831
P62854	ENSG00000197728
P62857	ENSG00000233927
P62873	ENSG00000078369
P62875	ENSG00000177700
P62877	ENSG00000100387
P62879	ENSG00000172354
P62888	ENSG00000156482
P62891	ENSG00000198918
P62899	ENSG00000071082
P62906	ENSG00000198755
P62910	ENSG00000144713
P62913	ENSG00000142676
P62917	ENSG00000161016
P62937	ENSG00000196262
P62942	ENSG00000088832
P62952	ENSG00000166619
P62979	ENSG00000143947
P62987	ENSG00000221983
P62993	ENSG00000177885
P62995	ENSG00000136527
P63000	ENSG00000136238
P63010	ENSG00000006125
P63027	ENSG00000220205
P63098	ENSG00000221823
P63104	ENSG00000164924
P63146	ENSG00000119048
P63151	ENSG00000221914
P63162	ENSG00000128739
P63165	ENSG00000116030
P63172	ENSG00000146425
P63173	ENSG00000172809
P63208	ENSG00000113558
P63220	ENSG00000171858
P63241	ENSG00000132507
P63244	ENSG00000204628
P63252	ENSG00000123700
P63261	ENSG00000184009
P63272	ENSG00000213246
P63279	ENSG00000103275
P67775	ENSG00000113575
P67809	ENSG00000065978
P67812	ENSG00000140612
P67870	ENSG00000204435
P67870	ENSG00000206406
P67870	ENSG00000224774
P67870	ENSG00000228875
P67870	ENSG00000224398
P67870	ENSG00000230700
P67870	ENSG00000232960
P67936	ENSG00000167460
P68036	ENSG00000185651
P68104	ENSG00000156508
P68106	ENSG00000119782
P68363	ENSG00000123416
P68366	ENSG00000127824
P68371	ENSG00000188229
P68400	ENSG00000101266
P68431	ENSG00000197409
P68431	ENSG00000197153
P68431	ENSG00000278828
P68431	ENSG00000278272
P68431	ENSG00000275714
P68431	ENSG00000273983
P68431	ENSG00000274750
P68431	ENSG00000275379
P68431	ENSG00000277775
P68431	ENSG00000274267
P68543	ENSG00000173960
P69849	ENSG00000103226
P69849	ENSG00000278087
P78316	ENSG00000087269
P78318	ENSG00000089289
P78325	ENSG00000151651
P78330	ENSG00000146733
P78333	ENSG00000179399
P78337	ENSG00000069011
P78344	ENSG00000110321
P78352	ENSG00000132535
P78356	ENSG00000277292
P78356	ENSG00000276293
P78357	ENSG00000108797
P78363	ENSG00000198691
P78368	ENSG00000133275
P78371	ENSG00000166226
P78383	ENSG00000121073
P78396	ENSG00000133101
P78406	ENSG00000101146
P78411	ENSG00000176842
P78417	ENSG00000148834
P78426	ENSG00000163623
P78504	ENSG00000101384
P78536	ENSG00000151694
P78537	ENSG00000135441
P78540	ENSG00000081181
P78545	ENSG00000163435
P78549	ENSG00000065057
P78563	ENSG00000197381
P80192	ENSG00000006432
P80404	ENSG00000183044
P81133	ENSG00000112246
P81274	ENSG00000121957
P82279	ENSG00000134376
P82650	ENSG00000175110
P82663	ENSG00000131368
P82664	ENSG00000048544
P82673	ENSG00000061794
P82675	ENSG00000144029
P82912	ENSG00000181991
P82933	ENSG00000135972
P83111	ENSG00000103642
P83731	ENSG00000114391
P83876	ENSG00000141759
P83881	ENSG00000241343
P83916	ENSG00000108468
P84022	ENSG00000166949
P84077	ENSG00000143761
P84090	ENSG00000100632
P84098	ENSG00000108298
P84103	ENSG00000112081
P84243	ENSG00000132475
P84243	ENSG00000163041
P85298	ENSG00000241484
P86790	ENSG00000146574
P86791	ENSG00000122674
P98073	ENSG00000154646
P98077	ENSG00000129946
P98082	ENSG00000153071
P98095	ENSG00000163520
P98155	ENSG00000147852
P98160	ENSG00000142798
P98164	ENSG00000081479
P98171	ENSG00000089820
P98172	ENSG00000090776
P98173	ENSG00000071889
P98174	ENSG00000102302
P98175	ENSG00000182872
P98177	ENSG00000184481
P98194	ENSG00000017260
P98198	ENSG00000143515
P99999	ENSG00000172115
Q00005	ENSG00000156475
Q00056	ENSG00000197576
Q00059	ENSG00000108064
Q00169	ENSG00000174238
Q00266	ENSG00000151224
Q00325	ENSG00000075415
Q00341	ENSG00000115677
Q00403	ENSG00000137947
Q00444	ENSG00000172789
Q00532	ENSG00000100490
Q00535	ENSG00000164885
Q00536	ENSG00000102225
Q00537	ENSG00000059758
Q00577	ENSG00000185129
Q00610	ENSG00000141367
Q00613	ENSG00000185122
Q00653	ENSG00000077150
Q00722	ENSG00000137841
Q00765	ENSG00000129625
Q00796	ENSG00000140263
Q00839	ENSG00000153187
Q01064	ENSG00000123360
Q01081	ENSG00000160201
Q01082	ENSG00000115306
Q01085	ENSG00000151923
Q01101	ENSG00000173404
Q01105	ENSG00000119335
Q01130	ENSG00000161547
Q01196	ENSG00000159216
Q01415	ENSG00000156958
Q01433	ENSG00000116337
Q01469	ENSG00000164687
Q01484	ENSG00000145362
Q01518	ENSG00000131236
Q01538	ENSG00000196132
Q01538	ENSG00000276876
Q01543	ENSG00000151702
Q01581	ENSG00000112972
Q01650	ENSG00000103257
Q01658	ENSG00000117505
Q01664	ENSG00000090447
Q01668	ENSG00000157388
Q01740	ENSG00000010932
Q01780	ENSG00000171824
Q01804	ENSG00000164164
Q01813	ENSG00000067057
Q01814	ENSG00000157087
Q01831	ENSG00000154767
Q01851	ENSG00000152192
Q01959	ENSG00000142319
Q01959	ENSG00000276996
Q01968	ENSG00000122126
Q01970	ENSG00000149782
Q01973	ENSG00000185483
Q01974	ENSG00000169071
Q01995	ENSG00000149591
Q02040	ENSG00000197976
Q02078	ENSG00000068305
Q02083	ENSG00000138744
Q02094	ENSG00000112077
Q02127	ENSG00000102967
Q02153	ENSG00000061918
Q02156	ENSG00000171132
Q02218	ENSG00000105953
Q02221	ENSG00000156885
Q02241	ENSG00000137807
Q02252	ENSG00000119711
Q02318	ENSG00000135929
Q02410	ENSG00000107282
Q02446	ENSG00000105866
Q02447	ENSG00000172845
Q02543	ENSG00000105640
Q02575	ENSG00000171786
Q02577	ENSG00000177551
Q02641	ENSG00000067191
Q02742	ENSG00000187210
Q02750	ENSG00000169032
Q02790	ENSG00000004478
Q02809	ENSG00000083444
Q02818	ENSG00000104805
Q02833	ENSG00000099849
Q02833	ENSG00000273859
Q02878	ENSG00000089009
Q02880	ENSG00000077097
Q02978	ENSG00000108528
Q03001	ENSG00000151914
Q03014	ENSG00000152804
Q03060	ENSG00000095794
Q03112	ENSG00000085276
Q03113	ENSG00000146535
Q03135	ENSG00000105974
Q03154	ENSG00000243989
Q03252	ENSG00000176619
Q03393	ENSG00000150787
Q03426	ENSG00000110921
Q03431	ENSG00000160801
Q03468	ENSG00000225830
Q03701	ENSG00000115816
Q03721	ENSG00000116396
Q03828	ENSG00000174279
Q03933	ENSG00000025156
Q04446	ENSG00000114480
Q04609	ENSG00000086205
Q04637	ENSG00000114867
Q04656	ENSG00000165240
Q04721	ENSG00000134250
Q04724	ENSG00000196781
Q04725	ENSG00000065717
Q04726	ENSG00000140332
Q04727	ENSG00000106829
Q04741	ENSG00000135638
Q04743	ENSG00000170370
Q04759	ENSG00000065675
Q04771	ENSG00000115170
Q04912	ENSG00000164078
Q05048	ENSG00000101138
Q05084	ENSG00000003147
Q05193	ENSG00000106976
Q05195	ENSG00000059728
Q05209	ENSG00000127947
Q05329	ENSG00000136750
Q05397	ENSG00000169398
Q05469	ENSG00000079435
Q05513	ENSG00000067606
Q05586	ENSG00000176884
Q05639	ENSG00000101210
Q05655	ENSG00000163932
Q05925	ENSG00000163064
Q05932	ENSG00000136877
Q05940	ENSG00000165646
Q05BQ5	ENSG00000011258
Q05BV3	ENSG00000165521
Q05C16	ENSG00000173988
Q05D32	ENSG00000137770
Q05DH4	ENSG00000164142
Q06055	ENSG00000135390
Q06124	ENSG00000179295
Q06190	ENSG00000073711
Q06203	ENSG00000128059
Q06210	ENSG00000198380
Q06265	ENSG00000123737
Q06278	ENSG00000138356
Q06330	ENSG00000168214
Q06413	ENSG00000081189
Q06481	ENSG00000084234
Q06495	ENSG00000131183
Q06520	ENSG00000105398
Q06587	ENSG00000204227
Q06587	ENSG00000206287
Q06587	ENSG00000226788
Q06587	ENSG00000231115
Q06587	ENSG00000228520
Q06587	ENSG00000235107
Q06609	ENSG00000051180
Q06830	ENSG00000117450
Q06889	ENSG00000179388
Q07002	ENSG00000117266
Q07020	ENSG00000063177
Q07075	ENSG00000138792
Q07157	ENSG00000104067
Q07157	ENSG00000277401
Q07343	ENSG00000184588
Q07352	ENSG00000185650
Q07687	ENSG00000115844
Q07837	ENSG00000138079
Q07864	ENSG00000177084
Q07866	ENSG00000126214
Q07889	ENSG00000115904
Q07890	ENSG00000100485
Q07912	ENSG00000061938
Q07954	ENSG00000123384
Q07955	ENSG00000136450
Q07960	ENSG00000175220
Q07973	ENSG00000019186
Q08170	ENSG00000116350
Q08209	ENSG00000138814
Q08211	ENSG00000135829
Q08257	ENSG00000116791
Q08289	ENSG00000165995
Q08345	ENSG00000137332
Q08345	ENSG00000204580
Q08345	ENSG00000215522
Q08345	ENSG00000230456
Q08345	ENSG00000234078
Q08357	ENSG00000168575
Q08379	ENSG00000167110
Q08462	ENSG00000078295
Q08493	ENSG00000105650
Q08499	ENSG00000113448
Q08623	ENSG00000130021
Q08629	ENSG00000152377
Q08828	ENSG00000164742
Q08945	ENSG00000149136
Q08999	ENSG00000103479
Q08AD1	ENSG00000118200
Q08AM6	ENSG00000103043
Q08J23	ENSG00000037474
Q09019	ENSG00000185800
Q09028	ENSG00000162521
Q09161	ENSG00000136937
Q09328	ENSG00000152127
Q09470	ENSG00000111262
Q09472	ENSG00000100393
Q0D2K0	ENSG00000172548
Q0IIM8	ENSG00000133138
Q0JRZ9	ENSG00000157107
Q0P651	ENSG00000164074
Q0P6D2	ENSG00000187773
Q0VAA5	ENSG00000240891
Q0VAM2	ENSG00000138670
Q0Z7S8	ENSG00000205186
Q10469	ENSG00000168282
Q10471	ENSG00000143641
Q10472	ENSG00000141429
Q10567	ENSG00000100280
Q10570	ENSG00000071894
Q10586	ENSG00000105516
Q10587	ENSG00000167074
Q10713	ENSG00000165688
Q11128	ENSG00000130383
Q11130	ENSG00000180549
Q12756	ENSG00000130294
Q12767	ENSG00000177728
Q12768	ENSG00000164961
Q12770	ENSG00000114650
Q12772	ENSG00000198911
Q12778	ENSG00000150907
Q12788	ENSG00000183751
Q12789	ENSG00000077235
Q12791	ENSG00000156113
Q12792	ENSG00000151239
Q12794	ENSG00000114378
Q12797	ENSG00000198363
Q12809	ENSG00000055118
Q12824	ENSG00000099956
Q12824	ENSG00000275837
Q12830	ENSG00000171634
Q12840	ENSG00000155980
Q12849	ENSG00000132463
Q12851	ENSG00000168067
Q12852	ENSG00000139625
Q12857	ENSG00000162599
Q12872	ENSG00000061936
Q12873	ENSG00000170004
Q12874	ENSG00000183431
Q12879	ENSG00000183454
Q12882	ENSG00000188641
Q12884	ENSG00000078098
Q12887	ENSG00000006695
Q12888	ENSG00000067369
Q12889	ENSG00000085465
Q12891	ENSG00000068001
Q12893	ENSG00000126062
Q12894	ENSG00000214706
Q12905	ENSG00000143621
Q12906	ENSG00000129351
Q12907	ENSG00000169223
Q12908	ENSG00000125255
Q12913	ENSG00000149177
Q12923	ENSG00000163629
Q12926	ENSG00000107105
Q12929	ENSG00000151491
Q12931	ENSG00000126602
Q12933	ENSG00000127191
Q12946	ENSG00000103241
Q12947	ENSG00000137273
Q12950	ENSG00000170122
Q12955	ENSG00000151150
Q12959	ENSG00000075711
