CE_WB_CURRENT,HS_ENSG,CE_WB_OLD,CE_WB_COMMENT,CE_UNIPROT,HS_UNIPROT
WBGene00011837,ENSG00000233054,WBGene00011837,,Q7JLH4,O76000
WBGene00011837,ENSG00000233180,WBGene00011837,,Q7JLH4,O76000
WBGene00011837,ENSG00000233412,WBGene00011837,,Q7JLH4,A6NDH6
WBGene00011837,ENSG00000233618,WBGene00011837,,Q7JLH4,O76001
WBGene00011837,ENSG00000233636,WBGene00011837,,Q7JLH4,O76001
WBGene00011837,ENSG00000233687,WBGene00011837,,Q7JLH4,O76000
WBGene00011837,ENSG00000234100,WBGene00011837,,Q7JLH4,Q9UGF5
WBGene00011837,ENSG00000234195,WBGene00011837,,Q7JLH4,Q9UGF5
WBGene00011837,ENSG00000234746,WBGene00011837,,Q7JLH4,O76002
WBGene00011837,ENSG00000236032,WBGene00011837,,Q7JLH4,A6NHG9
WBGene00011837,ENSG00000236927,WBGene00011837,,Q7JLH4,Q9UGF5
WBGene00011837,ENSG00000237777,WBGene00011837,,Q7JLH4,Q9UGF5
WBGene00011837,ENSG00000241128,WBGene00011837,,Q7JLH4,Q96R54
WBGene00011837,ENSG00000244623,WBGene00011837,,Q7JLH4,Q8NHA4
WBGene00011837,ENSG00000254834,WBGene00011837,,Q7JLH4,Q6IEU7
WBGene00011837,ENSG00000255012,WBGene00011837,,Q7JLH4,Q8NGP8
WBGene00011837,ENSG00000255223,WBGene00011837,,Q7JLH4,Q96RB7
WBGene00011837,ENSG00000261897,WBGene00011837,,Q7JLH4,Q8NGG3
WBGene00011837,ENSG00000262611,WBGene00011837,,Q7JLH4,Q8NGG4
WBGene00011837,ENSG00000262784,WBGene00011837,,Q7JLH4,Q8NG75
WBGene00011837,ENSG00000262796,WBGene00011837,,Q7JLH4,Q8NGP2
WBGene00011837,ENSG00000262851,WBGene00011837,,Q7JLH4,Q8NGG2
WBGene00011837,ENSG00000273508,WBGene00011837,,Q7JLH4,O43869
WBGene00011837,ENSG00000273827,WBGene00011837,,Q7JLH4,Q6IEZ7
WBGene00011837,ENSG00000274870,WBGene00011837,,Q7JLH4,Q8NH00
WBGene00011837,ENSG00000275102,WBGene00011837,,Q7JLH4,Q6IEZ7
WBGene00011837,ENSG00000275244,WBGene00011837,,Q7JLH4,O43869
WBGene00011837,ENSG00000275617,WBGene00011837,,Q7JLH4,Q8NH00
WBGene00011837,ENSG00000275754,WBGene00011837,,Q7JLH4,Q6IF00
WBGene00011837,ENSG00000276119,WBGene00011837,,Q7JLH4,Q8NGS9
WBGene00011837,ENSG00000276821,WBGene00011837,,Q7JLH4,Q6IF00
WBGene00011837,ENSG00000277113,WBGene00011837,,Q7JLH4,Q8NH03
WBGene00011837,ENSG00000277556,WBGene00011837,,Q7JLH4,Q8NGS8
WBGene00011837,ENSG00000278253,WBGene00011837,,Q7JLH4,Q8WZ94
WBGene00011837,ENSG00000278377,WBGene00011837,,Q7JLH4,Q8NH03
WBGene00011837,ENSG00000278659,WBGene00011837,,Q7JLH4,Q8NHC8
WBGene00011837,ENSG00000278689,WBGene00011837,,Q7JLH4,Q8NHC8
WBGene00011837,ENSG00000279263,WBGene00011837,,Q7JLH4,Q8NGY9
WBGene00011837,ENSG00000279301,WBGene00011837,,Q7JLH4,Q8NH01
WBGene00011837,ENSG00000279486,WBGene00011837,,Q7JLH4,Q9H205
WBGene00011837,ENSG00000280808,WBGene00011837,,Q7JLH4,Q8WZ94
WBGene00011837,ENSG00000281395,WBGene00011837,,Q7JLH4,P0C7T2
WBGene00011837,ENSG00000281489,WBGene00011837,,Q7JLH4,P0C7T2
WBGene00011837,,WBGene00011837,,Q7JLH4,Q8NHA6
WBGene00011837,,WBGene00011837,,Q7JLH4,Q8NHC6
WBGene00011837,,WBGene00011837,,Q7JLH4,P0C629
WBGene00011837,,WBGene00011837,,Q7JLH4,P0C617
WBGene00011837,,WBGene00011837,,Q7JLH4,Q8NH89
WBGene00011837,,WBGene00011837,,Q7JLH4,P0C7N8
WBGene00011837,,WBGene00011837,,Q7JLH4,Q8NGM4
WBGene00011837,,WBGene00011837,,Q7JLH4,A6NMZ5
WBGene00011837,,WBGene00011837,,Q7JLH4,Q8NGU4
WBGene00011837,,WBGene00011837,,Q7JLH4,Q8NH08
WBGene00011837,,WBGene00011837,,Q7JLH4,Q8NGY7
WBGene00011837,,WBGene00011837,,Q7JLH4,A6NFC9
WBGene00011850,ENSG00000005469,WBGene00011850,,Q9XUN8,Q9UKG9
WBGene00011852,ENSG00000163815,WBGene00011852,,Q9XUN6,P05452
WBGene00011852,ENSG00000166509,WBGene00011852,,Q9XUN6,O75596
WBGene00011853,ENSG00000163815,WBGene00011853,,Q9U363,P05452
WBGene00011853,ENSG00000166509,WBGene00011853,,Q9U363,O75596
WBGene00011858,ENSG00000122696,WBGene00011858,,O01256,Q9H1U9
WBGene00011858,ENSG00000141437,WBGene00011858,,O01256,Q3SY17
WBGene00011860,ENSG00000135845,WBGene00011860,,O01259,Q92535
WBGene00011867,ENSG00000070371,WBGene00011867,,P34574,P53675
WBGene00011867,ENSG00000141367,WBGene00011867,,P34574,Q00610
WBGene00011868,ENSG00000039987,WBGene00011868,,P34577,Q8NFU1
WBGene00011868,ENSG00000142959,WBGene00011868,,P34577,Q8NFU0
WBGene00011868,ENSG00000167995,WBGene00011868,,P34577,O76090
WBGene00011872,ENSG00000135441,WBGene00011872,,Q22616,P78537
WBGene00011872,ENSG00000258311,WBGene00011872,,Q22616,F8W036
WBGene00011884,ENSG00000074800,WBGene00011884,,Q27527,P06733
WBGene00011884,ENSG00000108515,WBGene00011884,,Q27527,P13929
WBGene00011884,ENSG00000111674,WBGene00011884,,Q27527,P09104
WBGene00011892,ENSG00000100632,WBGene00011892,,Q22640,P84090
WBGene00011897,ENSG00000105197,WBGene00011897,,Q22647,Q3ZCQ8
WBGene00011904,ENSG00000110841,WBGene00011904,,Q94071,Q86W92
WBGene00011904,ENSG00000166387,WBGene00011904,,Q94071,Q8ND30
WBGene00011906,ENSG00000004776,WBGene00011906,,G5EE65,O14558
WBGene00011906,ENSG00000109846,WBGene00011906,,G5EE65,P02511
WBGene00011906,ENSG00000160202,WBGene00011906,,G5EE65,P02489
WBGene00011906,ENSG00000170276,WBGene00011906,,G5EE65,Q16082
WBGene00011908,ENSG00000128191,WBGene00011908,,O01264,Q8WYQ5
WBGene00011912,ENSG00000012963,WBGene00011912,,Q22662,Q8N806
WBGene00011912,ENSG00000278787,WBGene00011912,,Q22662,Q8N806
WBGene00011914,ENSG00000101464,WBGene00011914,,Q22672,Q9H490
WBGene00011917,ENSG00000084652,WBGene00011917,,Q22666,P40222
WBGene00011917,ENSG00000086712,WBGene00011917,,Q22666,Q9NUQ3
WBGene00011917,ENSG00000164440,WBGene00011917,,Q22666,Q8N3L3
WBGene00011918,ENSG00000169410,WBGene00011918,,Q22668,P43378
WBGene00011923,ENSG00000068001,WBGene00011923,,G5ECE8,Q12891
WBGene00011923,ENSG00000106302,WBGene00011923,,G5ECE8,Q2M3T9
WBGene00011923,ENSG00000106304,WBGene00011923,,G5ECE8,P38567
WBGene00011923,ENSG00000114378,WBGene00011923,,G5ECE8,Q12794
WBGene00011923,ENSG00000186792,WBGene00011923,,G5ECE8,O43820
WBGene00011935,ENSG00000114698,WBGene00011935,,O45799,Q9NRQ2
WBGene00011935,ENSG00000163746,WBGene00011935,,O45799,Q9NRY7
WBGene00011935,ENSG00000187838,WBGene00011935,,O45799,Q9NRY6
WBGene00011935,ENSG00000188313,WBGene00011935,,O45799,O15162
WBGene00011935,ENSG00000231213,WBGene00011935,,O45799,A0PG75
WBGene00011938,ENSG00000059573,WBGene00011938,,P54889,P54886
WBGene00011941,ENSG00000130921,WBGene00011941,,E5QCJ3,Q9H3J6
WBGene00011944,ENSG00000135521,WBGene00011944,,O02327,Q96GA3
WBGene00011962,ENSG00000103184,WBGene00011962,,Q03606,O43304
WBGene00011962,ENSG00000129657,WBGene00011962,,Q03606,Q92503
WBGene00011964,ENSG00000101457,WBGene00011964,,Q03615,Q9H147
WBGene00011966,ENSG00000254093,WBGene00011966,,Q22705,Q96BK5
WBGene00011967,ENSG00000144048,WBGene00011967,,Q22707,O75319
WBGene00011969,ENSG00000136819,WBGene00011969,,Q9XVH9,Q9NZ63
WBGene00011970,ENSG00000017797,WBGene00011970,,Q9XVI0,Q15311
WBGene00011975,ENSG00000066455,WBGene00011975,,P90970,Q8TBA6
WBGene00011976,ENSG00000147457,WBGene00011976,,Q22718,Q8WUX9
WBGene00011980,ENSG00000114374,WBGene00011980,,G5EG81,O00507
WBGene00011980,ENSG00000124486,WBGene00011980,,G5EG81,Q93008
WBGene00011980,ENSG00000162402,WBGene00011980,,G5EG81,Q9UPU5
WBGene00011995,ENSG00000068028,WBGene00011995,,Q22744,Q9NS23
WBGene00011995,ENSG00000266094,WBGene00011995,,Q22744,Q8WWW0
WBGene00012000,ENSG00000171703,WBGene00012000,,P52652,Q15560
WBGene00012000,ENSG00000187735,WBGene00012000,,P52652,P23193
WBGene00012000,ENSG00000204219,WBGene00012000,,P52652,O75764
WBGene00012000,ENSG00000282941,WBGene00012000,,P52652,O75764
WBGene00012004,ENSG00000125971,WBGene00012004,,Q22752,Q9NP97
WBGene00012004,ENSG00000168589,WBGene00012004,,Q22752,Q8TF09
WBGene00012007,ENSG00000100116,WBGene00012007,,Q22768,O75600
WBGene00012010,ENSG00000151422,WBGene00012010,,Q22765,P16591
WBGene00012010,ENSG00000182511,WBGene00012010,,Q22765,P07332
WBGene00012015,ENSG00000142657,WBGene00012015,,Q17761,P52209
WBGene00012016,ENSG00000132376,WBGene00012016,,G5EGN9,Q9BT40
WBGene00012017,ENSG00000197417,WBGene00012017,,O45814,Q9UHJ6
WBGene00012019,ENSG00000105287,WBGene00012019,,O45818,Q9BZL6
WBGene00012019,ENSG00000115825,WBGene00012019,,O45818,O94806
WBGene00012019,ENSG00000184304,WBGene00012019,,O45818,Q15139
WBGene00012020,ENSG00000056998,WBGene00012020,,O45819,O15488
WBGene00012020,ENSG00000163754,WBGene00012020,,O45819,P46976
WBGene00012022,ENSG00000163815,WBGene00012022,,O45821,P05452
WBGene00012022,ENSG00000166509,WBGene00012022,,O45821,O75596
WBGene00012023,ENSG00000163815,WBGene00012023,,O45822,P05452
WBGene00012023,ENSG00000166509,WBGene00012023,,O45822,O75596
WBGene00012024,ENSG00000163815,WBGene00012024,,O45823,P05452
WBGene00012024,ENSG00000166509,WBGene00012024,,O45823,O75596
WBGene00012025,ENSG00000163815,WBGene00012025,,O45824,P05452
WBGene00012025,ENSG00000166509,WBGene00012025,,O45824,O75596
WBGene00012029,ENSG00000163807,WBGene00012029,,Q22790,Q96AT1
WBGene00012029,ENSG00000281665,WBGene00012029,,Q22790,Q96AT1
WBGene00012030,ENSG00000169251,WBGene00012030,,Q22792,Q96D46
WBGene00012031,ENSG00000115159,WBGene00012031,,P90795,P43304
WBGene00012033,ENSG00000169359,WBGene00012033,,Q22816,O00400
WBGene00012037,ENSG00000111832,WBGene00012037,,O18131,Q9H446
WBGene00012054,ENSG00000112459,WBGene00012054,,O45832,Q9UGF5
WBGene00012054,ENSG00000136839,WBGene00012054,,O45832,Q8NGT0
WBGene00012054,ENSG00000148215,WBGene00012054,,O45832,Q8NGR4
WBGene00012054,ENSG00000149133,WBGene00012054,,O45832,O95221
WBGene00012054,ENSG00000153230,WBGene00012054,,O45832,Q8NGZ2
WBGene00012054,ENSG00000162727,WBGene00012054,,O45832,A3KFT3
WBGene00012054,ENSG00000167822,WBGene00012054,,O45832,Q8NGG0
WBGene00012054,ENSG00000167825,WBGene00012054,,O45832,Q13606
WBGene00012054,ENSG00000169208,WBGene00012054,,O45832,Q8NGC4
WBGene00012054,ENSG00000170605,WBGene00012054,,O45832,Q8NGE7
WBGene00012054,ENSG00000170790,WBGene00012054,,O45832,Q9H208
WBGene00012054,ENSG00000171133,WBGene00012054,,O45832,Q8NGT1
WBGene00012054,ENSG00000171180,WBGene00012054,,O45832,Q96R27
WBGene00012054,ENSG00000172324,WBGene00012054,,O45832,Q8NGI9
WBGene00012054,ENSG00000172362,WBGene00012054,,O45832,Q96R08
WBGene00012054,ENSG00000172365,WBGene00012054,,O45832,Q96R09
WBGene00012054,ENSG00000172459,WBGene00012054,,O45832,Q8NGP9
WBGene00012054,ENSG00000172487,WBGene00012054,,O45832,Q8NGP2
WBGene00012054,ENSG00000172489,WBGene00012054,,O45832,Q8NGG3
WBGene00012054,ENSG00000172769,WBGene00012054,,O45832,Q8NH48
WBGene00012054,ENSG00000174339,WBGene00012054,,O45832,Q8NGV0
WBGene00012054,ENSG00000174914,WBGene00012054,,O45832,Q8NH87
WBGene00012054,ENSG00000174937,WBGene00012054,,O45832,Q8NGP4
WBGene00012054,ENSG00000174957,WBGene00012054,,O45832,Q8NH18
WBGene00012054,ENSG00000174970,WBGene00012054,,O45832,Q8NH19
WBGene00012054,ENSG00000175143,WBGene00012054,,O45832,O43869
WBGene00012054,ENSG00000175398,WBGene00012054,,O45832,Q8NGE3
WBGene00012054,ENSG00000176253,WBGene00012054,,O45832,Q8NH42
WBGene00012054,ENSG00000176269,WBGene00012054,,O45832,O95013
WBGene00012054,ENSG00000176294,WBGene00012054,,O45832,Q8NGD1
WBGene00012054,ENSG00000177151,WBGene00012054,,O45832,Q8NGX2
WBGene00012054,ENSG00000177174,WBGene00012054,,O45832,Q8NHC7
WBGene00012054,ENSG00000177186,WBGene00012054,,O45832,Q8NG81
WBGene00012054,ENSG00000177201,WBGene00012054,,O45832,Q8NG77
WBGene00012054,ENSG00000177212,WBGene00012054,,O45832,Q8NG76
WBGene00012054,ENSG00000177275,WBGene00012054,,O45832,Q8NGZ0
WBGene00012054,ENSG00000177462,WBGene00012054,,O45832,A6NH00
WBGene00012054,ENSG00000181273,WBGene00012054,,O45832,Q8NH90
WBGene00012054,ENSG00000181693,WBGene00012054,,O45832,Q8NGG4
WBGene00012054,ENSG00000181698,WBGene00012054,,O45832,Q8NG75
WBGene00012054,ENSG00000181718,WBGene00012054,,O45832,Q8NGG2
WBGene00012054,ENSG00000181733,WBGene00012054,,O45832,Q8NG97
WBGene00012054,ENSG00000181767,WBGene00012054,,O45832,Q8N162
WBGene00012054,ENSG00000181961,WBGene00012054,,O45832,Q8NH70
WBGene00012054,ENSG00000182083,WBGene00012054,,O45832,Q6IFH4
WBGene00012054,ENSG00000182334,WBGene00012054,,O45832,Q8WZ94
WBGene00012054,ENSG00000182613,WBGene00012054,,O45832,Q96R30
WBGene00012054,ENSG00000182783,WBGene00012054,,O45832,Q8NH02
WBGene00012054,ENSG00000183310,WBGene00012054,,O45832,Q8NGX1
WBGene00012054,ENSG00000184022,WBGene00012054,,O45832,Q8NGZ9
WBGene00012054,ENSG00000185372,WBGene00012054,,O45832,Q8NHB1
WBGene00012054,ENSG00000186943,WBGene00012054,,O45832,Q8NGS7
WBGene00012054,ENSG00000187080,WBGene00012054,,O45832,Q8NG84
WBGene00012054,ENSG00000187701,WBGene00012054,,O45832,Q8NH04
WBGene00012054,ENSG00000188124,WBGene00012054,,O45832,A6NM03
WBGene00012054,ENSG00000196071,WBGene00012054,,O45832,Q8N349
WBGene00012054,ENSG00000196099,WBGene00012054,,O45832,Q8NGM8
WBGene00012054,ENSG00000196231,WBGene00012054,,O45832,O76002
WBGene00012054,ENSG00000196240,WBGene00012054,,O45832,Q6IF00
WBGene00012054,ENSG00000196266,WBGene00012054,,O45832,Q5JRS4
WBGene00012054,ENSG00000196539,WBGene00012054,,O45832,Q8NH03
WBGene00012054,ENSG00000196772,WBGene00012054,,O45832,Q8NHC5
WBGene00012054,ENSG00000196944,WBGene00012054,,O45832,Q8NH00
WBGene00012054,ENSG00000197454,WBGene00012054,,O45832,Q8NG80
WBGene00012054,ENSG00000197786,WBGene00012054,,O45832,Q8NGF7
WBGene00012054,ENSG00000198104,WBGene00012054,,O45832,Q8NHC8
WBGene00012054,ENSG00000198128,WBGene00012054,,O45832,Q8NG85
WBGene00012054,ENSG00000198283,WBGene00012054,,O45832,A6NL26
WBGene00012054,ENSG00000198601,WBGene00012054,,O45832,Q96R28
WBGene00012054,ENSG00000203661,WBGene00012054,,O45832,Q6IEZ7
WBGene00012054,ENSG00000203663,WBGene00012054,,O45832,Q8NH16
WBGene00012054,ENSG00000204246,WBGene00012054,,O45832,Q8NGS6
WBGene00012054,ENSG00000204695,WBGene00012054,,O45832,Q9UGF5
WBGene00012054,ENSG00000204700,WBGene00012054,,O45832,O76002
WBGene00012054,ENSG00000204701,WBGene00012054,,O45832,O76001
WBGene00012054,ENSG00000204702,WBGene00012054,,O45832,Q9GZK6
WBGene00012054,ENSG00000204703,WBGene00012054,,O45832,O76000
WBGene00012054,ENSG00000206522,WBGene00012054,,O45832,O76001
WBGene00012054,ENSG00000206524,WBGene00012054,,O45832,O76000
WBGene00012054,ENSG00000225291,WBGene00012054,,O45832,Q9UGF5
WBGene00012054,ENSG00000225550,WBGene00012054,,O45832,O76002
WBGene00012054,ENSG00000225736,WBGene00012054,,O45832,O76000
WBGene00012054,ENSG00000226000,WBGene00012054,,O45832,O76002
WBGene00012054,ENSG00000226271,WBGene00012054,,O45832,O76001
WBGene00012054,ENSG00000226347,WBGene00012054,,O45832,O76002
WBGene00012054,ENSG00000226832,WBGene00012054,,O45832,O76000
WBGene00012054,ENSG00000226931,WBGene00012054,,O45832,Q9GZK6
WBGene00012054,ENSG00000228198,WBGene00012054,,O45832,Q8NG83
WBGene00012054,ENSG00000229866,WBGene00012054,,O45832,O76001
WBGene00012054,ENSG00000230301,WBGene00012054,,O45832,Q8NGV6
WBGene00012054,ENSG00000231192,WBGene00012054,,O45832,A6NKK0
WBGene00012054,ENSG00000231319,WBGene00012054,,O45832,O76000
WBGene00012054,ENSG00000231676,WBGene00012054,,O45832,O76002
WBGene00012054,ENSG00000232178,WBGene00012054,,O45832,O76001
WBGene00012054,ENSG00000232945,WBGene00012054,,O45832,O76002
WBGene00012054,ENSG00000233054,WBGene00012054,,O45832,O76000
WBGene00012054,ENSG00000233180,WBGene00012054,,O45832,O76000
WBGene00012054,ENSG00000233412,WBGene00012054,,O45832,A6NDH6
WBGene00012054,ENSG00000233618,WBGene00012054,,O45832,O76001
WBGene00012054,ENSG00000233636,WBGene00012054,,O45832,O76001
WBGene00012054,ENSG00000233687,WBGene00012054,,O45832,O76000
WBGene00012054,ENSG00000234100,WBGene00012054,,O45832,Q9UGF5
WBGene00012054,ENSG00000234195,WBGene00012054,,O45832,Q9UGF5
WBGene00012054,ENSG00000234746,WBGene00012054,,O45832,O76002
WBGene00012054,ENSG00000236032,WBGene00012054,,O45832,A6NHG9
WBGene00012054,ENSG00000236927,WBGene00012054,,O45832,Q9UGF5
WBGene00012054,ENSG00000237777,WBGene00012054,,O45832,Q9UGF5
WBGene00012054,ENSG00000241128,WBGene00012054,,O45832,Q96R54
WBGene00012054,ENSG00000244623,WBGene00012054,,O45832,Q8NHA4
WBGene00012054,ENSG00000254834,WBGene00012054,,O45832,Q6IEU7
WBGene00012054,ENSG00000255012,WBGene00012054,,O45832,Q8NGP8
WBGene00012054,ENSG00000255223,WBGene00012054,,O45832,Q96RB7
WBGene00012054,ENSG00000261897,WBGene00012054,,O45832,Q8NGG3
WBGene00012054,ENSG00000262611,WBGene00012054,,O45832,Q8NGG4
WBGene00012054,ENSG00000262784,WBGene00012054,,O45832,Q8NG75
WBGene00012054,ENSG00000262796,WBGene00012054,,O45832,Q8NGP2
WBGene00012054,ENSG00000262851,WBGene00012054,,O45832,Q8NGG2
WBGene00012054,ENSG00000273508,WBGene00012054,,O45832,O43869
WBGene00012054,ENSG00000273827,WBGene00012054,,O45832,Q6IEZ7
WBGene00012054,ENSG00000274870,WBGene00012054,,O45832,Q8NH00
WBGene00012054,ENSG00000275102,WBGene00012054,,O45832,Q6IEZ7
WBGene00012054,ENSG00000275244,WBGene00012054,,O45832,O43869
WBGene00012054,ENSG00000275617,WBGene00012054,,O45832,Q8NH00
WBGene00012054,ENSG00000275754,WBGene00012054,,O45832,Q6IF00
WBGene00012054,ENSG00000276119,WBGene00012054,,O45832,Q8NGS9
WBGene00012054,ENSG00000276821,WBGene00012054,,O45832,Q6IF00
WBGene00012054,ENSG00000277113,WBGene00012054,,O45832,Q8NH03
WBGene00012054,ENSG00000277556,WBGene00012054,,O45832,Q8NGS8
WBGene00012054,ENSG00000278253,WBGene00012054,,O45832,Q8WZ94
WBGene00012054,ENSG00000278377,WBGene00012054,,O45832,Q8NH03
WBGene00012054,ENSG00000278659,WBGene00012054,,O45832,Q8NHC8
WBGene00012054,ENSG00000278689,WBGene00012054,,O45832,Q8NHC8
WBGene00012054,ENSG00000279263,WBGene00012054,,O45832,Q8NGY9
WBGene00012054,ENSG00000279301,WBGene00012054,,O45832,Q8NH01
WBGene00012054,ENSG00000279486,WBGene00012054,,O45832,Q9H205
WBGene00012054,ENSG00000280808,WBGene00012054,,O45832,Q8WZ94
WBGene00012054,ENSG00000281395,WBGene00012054,,O45832,P0C7T2
WBGene00012054,ENSG00000281489,WBGene00012054,,O45832,P0C7T2
WBGene00012054,,WBGene00012054,,O45832,Q8NHA6
WBGene00012054,,WBGene00012054,,O45832,Q8NHC6
WBGene00012054,,WBGene00012054,,O45832,P0C629
WBGene00012054,,WBGene00012054,,O45832,P0C617
WBGene00012054,,WBGene00012054,,O45832,Q8NH89
WBGene00012054,,WBGene00012054,,O45832,P0C7N8
WBGene00012054,,WBGene00012054,,O45832,Q8NGM4
WBGene00012054,,WBGene00012054,,O45832,A6NMZ5
WBGene00012054,,WBGene00012054,,O45832,Q8NGU4
WBGene00012054,,WBGene00012054,,O45832,Q8NH08
WBGene00012054,,WBGene00012054,,O45832,Q8NGY7
WBGene00012054,,WBGene00012054,,O45832,A6NFC9
WBGene00012055,ENSG00000112459,WBGene00012055,,O45831,Q9UGF5
WBGene00012055,ENSG00000136839,WBGene00012055,,O45831,Q8NGT0
WBGene00012055,ENSG00000148215,WBGene00012055,,O45831,Q8NGR4
WBGene00012055,ENSG00000149133,WBGene00012055,,O45831,O95221
WBGene00012055,ENSG00000153230,WBGene00012055,,O45831,Q8NGZ2
WBGene00012055,ENSG00000162727,WBGene00012055,,O45831,A3KFT3
WBGene00012055,ENSG00000167822,WBGene00012055,,O45831,Q8NGG0
WBGene00012055,ENSG00000167825,WBGene00012055,,O45831,Q13606
WBGene00012055,ENSG00000169208,WBGene00012055,,O45831,Q8NGC4
WBGene00012055,ENSG00000170605,WBGene00012055,,O45831,Q8NGE7
WBGene00012055,ENSG00000170790,WBGene00012055,,O45831,Q9H208
WBGene00012055,ENSG00000171133,WBGene00012055,,O45831,Q8NGT1
WBGene00012055,ENSG00000171180,WBGene00012055,,O45831,Q96R27
WBGene00012055,ENSG00000172324,WBGene00012055,,O45831,Q8NGI9
WBGene00012055,ENSG00000172362,WBGene00012055,,O45831,Q96R08
WBGene00012055,ENSG00000172365,WBGene00012055,,O45831,Q96R09
WBGene00012055,ENSG00000172459,WBGene00012055,,O45831,Q8NGP9
WBGene00012055,ENSG00000172487,WBGene00012055,,O45831,Q8NGP2
WBGene00012055,ENSG00000172489,WBGene00012055,,O45831,Q8NGG3
WBGene00012055,ENSG00000172769,WBGene00012055,,O45831,Q8NH48
WBGene00012055,ENSG00000174339,WBGene00012055,,O45831,Q8NGV0
WBGene00012055,ENSG00000174914,WBGene00012055,,O45831,Q8NH87
WBGene00012055,ENSG00000174937,WBGene00012055,,O45831,Q8NGP4
WBGene00012055,ENSG00000174957,WBGene00012055,,O45831,Q8NH18
WBGene00012055,ENSG00000174970,WBGene00012055,,O45831,Q8NH19
WBGene00012055,ENSG00000175143,WBGene00012055,,O45831,O43869
WBGene00012055,ENSG00000175398,WBGene00012055,,O45831,Q8NGE3
WBGene00012055,ENSG00000176253,WBGene00012055,,O45831,Q8NH42
WBGene00012055,ENSG00000176269,WBGene00012055,,O45831,O95013
WBGene00012055,ENSG00000176294,WBGene00012055,,O45831,Q8NGD1
WBGene00012055,ENSG00000177151,WBGene00012055,,O45831,Q8NGX2
WBGene00012055,ENSG00000177174,WBGene00012055,,O45831,Q8NHC7
WBGene00012055,ENSG00000177186,WBGene00012055,,O45831,Q8NG81
WBGene00012055,ENSG00000177201,WBGene00012055,,O45831,Q8NG77
WBGene00012055,ENSG00000177212,WBGene00012055,,O45831,Q8NG76
WBGene00012055,ENSG00000177275,WBGene00012055,,O45831,Q8NGZ0
WBGene00012055,ENSG00000177462,WBGene00012055,,O45831,A6NH00
WBGene00012055,ENSG00000181273,WBGene00012055,,O45831,Q8NH90
WBGene00012055,ENSG00000181693,WBGene00012055,,O45831,Q8NGG4
WBGene00012055,ENSG00000181698,WBGene00012055,,O45831,Q8NG75
WBGene00012055,ENSG00000181718,WBGene00012055,,O45831,Q8NGG2
WBGene00012055,ENSG00000181733,WBGene00012055,,O45831,Q8NG97
WBGene00012055,ENSG00000181767,WBGene00012055,,O45831,Q8N162
WBGene00012055,ENSG00000181961,WBGene00012055,,O45831,Q8NH70
WBGene00012055,ENSG00000182083,WBGene00012055,,O45831,Q6IFH4
WBGene00012055,ENSG00000182334,WBGene00012055,,O45831,Q8WZ94
WBGene00012055,ENSG00000182613,WBGene00012055,,O45831,Q96R30
WBGene00012055,ENSG00000182783,WBGene00012055,,O45831,Q8NH02
WBGene00012055,ENSG00000183310,WBGene00012055,,O45831,Q8NGX1
WBGene00012055,ENSG00000184022,WBGene00012055,,O45831,Q8NGZ9
WBGene00012055,ENSG00000185372,WBGene00012055,,O45831,Q8NHB1
WBGene00012055,ENSG00000186943,WBGene00012055,,O45831,Q8NGS7
WBGene00012055,ENSG00000187080,WBGene00012055,,O45831,Q8NG84
WBGene00012055,ENSG00000187701,WBGene00012055,,O45831,Q8NH04
WBGene00012055,ENSG00000188124,WBGene00012055,,O45831,A6NM03
WBGene00012055,ENSG00000196071,WBGene00012055,,O45831,Q8N349
WBGene00012055,ENSG00000196099,WBGene00012055,,O45831,Q8NGM8
WBGene00012055,ENSG00000196231,WBGene00012055,,O45831,O76002
WBGene00012055,ENSG00000196240,WBGene00012055,,O45831,Q6IF00
WBGene00012055,ENSG00000196266,WBGene00012055,,O45831,Q5JRS4
WBGene00012055,ENSG00000196539,WBGene00012055,,O45831,Q8NH03
WBGene00012055,ENSG00000196772,WBGene00012055,,O45831,Q8NHC5
WBGene00012055,ENSG00000196944,WBGene00012055,,O45831,Q8NH00
WBGene00012055,ENSG00000197454,WBGene00012055,,O45831,Q8NG80
WBGene00012055,ENSG00000197786,WBGene00012055,,O45831,Q8NGF7
WBGene00012055,ENSG00000198104,WBGene00012055,,O45831,Q8NHC8
WBGene00012055,ENSG00000198128,WBGene00012055,,O45831,Q8NG85
WBGene00012055,ENSG00000198283,WBGene00012055,,O45831,A6NL26
WBGene00012055,ENSG00000198601,WBGene00012055,,O45831,Q96R28
WBGene00012055,ENSG00000203661,WBGene00012055,,O45831,Q6IEZ7
WBGene00012055,ENSG00000203663,WBGene00012055,,O45831,Q8NH16
WBGene00012055,ENSG00000204246,WBGene00012055,,O45831,Q8NGS6
WBGene00012055,ENSG00000204695,WBGene00012055,,O45831,Q9UGF5
WBGene00012055,ENSG00000204700,WBGene00012055,,O45831,O76002
WBGene00012055,ENSG00000204701,WBGene00012055,,O45831,O76001
WBGene00012055,ENSG00000204702,WBGene00012055,,O45831,Q9GZK6
WBGene00012055,ENSG00000204703,WBGene00012055,,O45831,O76000
WBGene00012055,ENSG00000206522,WBGene00012055,,O45831,O76001
WBGene00012055,ENSG00000206524,WBGene00012055,,O45831,O76000
WBGene00012055,ENSG00000225291,WBGene00012055,,O45831,Q9UGF5
