CE_WB_CURRENT,HS_ENSG,CE_WB_OLD,CE_WB_COMMENT,CE_UNIPROT,HS_UNIPROT
WBGene00009174,ENSG00000112137,WBGene00009174,,P91855,Q9C0D0
WBGene00009174,ENSG00000112419,WBGene00009174,,P91855,O75167
WBGene00009174,ENSG00000204138,WBGene00009174,,P91855,Q8IZ21
WBGene00009174,ENSG00000282833,WBGene00009174,,P91855,Q9C0D0
WBGene00009176,ENSG00000163864,WBGene00009176,,P91851,Q96T66
WBGene00009176,ENSG00000173614,WBGene00009176,,P91851,Q9HAN9
WBGene00009177,ENSG00000135069,WBGene00009177,,P91856,Q9Y617
WBGene00009180,ENSG00000171634,WBGene00009180,,H2FLJ6,Q12830
WBGene00009180,ENSG00000171634,WBGene00009180,,Q6BER5,Q12830
WBGene00009180,ENSG00000257278,WBGene00009180,,H2FLJ6,H0YHH2
WBGene00009180,ENSG00000257278,WBGene00009180,,Q6BER5,H0YHH2
WBGene00009180,ENSG00000257887,WBGene00009180,,H2FLJ6,H0YIG9
WBGene00009180,ENSG00000257887,WBGene00009180,,Q6BER5,H0YIG9
WBGene00009186,ENSG00000114771,WBGene00009186,,Q19839,P22760
WBGene00009186,ENSG00000144959,WBGene00009186,,Q19839,Q6PIU2
WBGene00009186,ENSG00000188984,WBGene00009186,,Q19839,Q5VUY0
WBGene00009186,ENSG00000197953,WBGene00009186,,Q19839,Q6P093
WBGene00009186,ENSG00000204518,WBGene00009186,,Q19839,Q5VUY2
WBGene00009186,ENSG00000261846,WBGene00009186,,Q19839,Q6P093
WBGene00009187,ENSG00000140374,WBGene00009187,,Q93615,P13804
WBGene00009189,ENSG00000065548,WBGene00009189,,Q93618,Q8WU90
WBGene00009191,ENSG00000198818,WBGene00009191,,Q7YTP0,Q8WV19
WBGene00009191,ENSG00000213064,WBGene00009191,,Q7YTP0,O95562
WBGene00009200,ENSG00000104859,WBGene00009200,,Q19854,Q8N2M8
WBGene00009201,ENSG00000104866,WBGene00009201,,Q19857,O75864
WBGene00009204,ENSG00000174227,WBGene00009204,,Q19870,Q5H8A4
WBGene00009207,ENSG00000110536,WBGene00009207,,I2HA91,Q8WUK0
WBGene00009211,ENSG00000204221,WBGene00009211,,Q19873,O15213
WBGene00009211,ENSG00000206284,WBGene00009211,,Q19873,O15213
WBGene00009211,ENSG00000226916,WBGene00009211,,Q19873,O15213
WBGene00009211,ENSG00000227057,WBGene00009211,,Q19873,O15213
WBGene00009211,ENSG00000236222,WBGene00009211,,Q19873,O15213
WBGene00009218,ENSG00000130304,WBGene00009218,,Q19878,Q6PCB7
WBGene00009218,ENSG00000167114,WBGene00009218,,Q19878,Q6P1M0
WBGene00009221,ENSG00000167107,WBGene00009221,,O18693,Q96CM8
WBGene00009232,ENSG00000137944,WBGene00009232,,Q9XX97,Q6YP21
WBGene00009232,ENSG00000171097,WBGene00009232,,Q9XX97,Q16773
WBGene00009236,ENSG00000087076,WBGene00009236,,Q19890,Q9BPX1
WBGene00009238,ENSG00000198843,WBGene00009238,,Q19892,Q6IAK0
WBGene00009245,ENSG00000164327,WBGene00009245,,G5EFN2,Q6R327
WBGene00009246,ENSG00000168827,WBGene00009246,,Q9XV52,Q96RP9
WBGene00009258,ENSG00000181982,WBGene00009258,,Q93635,Q6ZUS6
WBGene00009260,ENSG00000136425,WBGene00009260,,Q93640,O75838
WBGene00009260,ENSG00000141977,WBGene00009260,,Q93640,Q96Q77
WBGene00009262,ENSG00000068745,WBGene00009262,,Q93644,Q9UHH9
WBGene00009262,ENSG00000161896,WBGene00009262,,Q93644,Q96PC2
WBGene00009262,ENSG00000176095,WBGene00009262,,Q93644,Q92551
WBGene00009264,ENSG00000211456,WBGene00009264,,Q93641,Q9NTJ5
WBGene00009266,ENSG00000119616,WBGene00009266,,Q93638,Q9Y324
WBGene00009267,ENSG00000090686,WBGene00009267,,G5ECC7,Q86UV5
WBGene00009271,ENSG00000115419,WBGene00009271,,Q93650,O94925
WBGene00009271,ENSG00000135423,WBGene00009271,,Q93650,Q9UI32
WBGene00009277,ENSG00000122390,WBGene00009277,,Q7YX26,Q9H7X0
WBGene00009285,ENSG00000007202,WBGene00009285,,O62191,Q14667
WBGene00009286,ENSG00000141873,WBGene00009286,,O62192,Q9BRY0
WBGene00009286,ENSG00000143570,WBGene00009286,,O62192,Q9NY26
WBGene00009287,ENSG00000131153,WBGene00009287,,O62193,Q9Y248
WBGene00009289,ENSG00000075914,WBGene00009289,,G5EDS8,Q15024
WBGene00009290,ENSG00000146476,WBGene00009290,,O45417,Q9H993
WBGene00009292,ENSG00000175985,WBGene00009292,,O45420,A6NEE1
WBGene00009304,ENSG00000166979,WBGene00009304,,Q9XU98,P58658
WBGene00009305,ENSG00000165792,WBGene00009305,,P91862,Q9H7H0
WBGene00009307,ENSG00000174928,WBGene00009307,,O62198,Q6P1S2
WBGene00009316,ENSG00000106077,WBGene00009316,,O62202,Q8NFV4
WBGene00009319,ENSG00000078070,WBGene00009319,,O45430,Q96RQ3
WBGene00009320,ENSG00000165630,WBGene00009320,,O45431,Q99633
WBGene00009320,ENSG00000282246,WBGene00009320,,O45431,M0R3G1
WBGene00009322,ENSG00000054611,WBGene00009322,,O45434,Q8WUA7
WBGene00009322,ENSG00000065491,WBGene00009322,,O45434,Q9NU19
WBGene00009329,ENSG00000104872,WBGene00009329,,Q19965,Q9NWS0
WBGene00009334,ENSG00000166816,WBGene00009334,,Q8I4K2,Q86WU2
WBGene00009335,ENSG00000163344,WBGene00009335,,I2HAD9,Q15126
WBGene00009336,ENSG00000145817,WBGene00009336,,Q7YTG8,Q969M3
WBGene00009336,ENSG00000177752,WBGene00009336,,Q7YTG8,Q8N8F6
WBGene00009337,ENSG00000090924,WBGene00009337,,G5EF62,Q9H7P9
WBGene00009337,ENSG00000120278,WBGene00009337,,G5EF62,Q9ULL1
WBGene00009337,ENSG00000126822,WBGene00009337,,G5EF62,A1L390
WBGene00009341,ENSG00000051596,WBGene00009341,,P91867,Q96J01
WBGene00009342,ENSG00000169710,WBGene00009342,,P91871,P49327
WBGene00009352,ENSG00000168228,WBGene00009352,,O62214,Q9H5U6
WBGene00009353,ENSG00000204370,WBGene00009353,,O62215,O14521
WBGene00009354,ENSG00000132323,WBGene00009354,,G5EDI3,Q9H0C8
WBGene00009366,ENSG00000176853,WBGene00009366,,O62219,Q658Y4
WBGene00009367,ENSG00000136938,WBGene00009367,,O62220,Q92688
WBGene00009367,ENSG00000139223,WBGene00009367,,O62220,O95626
WBGene00009367,ENSG00000140350,WBGene00009367,,O62220,P39687
WBGene00009367,ENSG00000143401,WBGene00009367,,O62220,Q9BTT0
WBGene00009368,ENSG00000177084,WBGene00009368,,O62218,Q07864
WBGene00009369,ENSG00000176623,WBGene00009369,,O62216,Q96DB5
WBGene00009372,ENSG00000093009,WBGene00009372,,Q7JMR0,O75419
WBGene00009389,ENSG00000166923,WBGene00009389,,H9G2X9,O60565
WBGene00009389,ENSG00000180875,WBGene00009389,,H9G2X9,Q9H772
WBGene00009389,ENSG00000276886,WBGene00009389,,H9G2X9,O60565
WBGene00009389,ENSG00000282046,WBGene00009389,,H9G2X9,O60565
WBGene00009403,ENSG00000165152,WBGene00009403,,Q20021,Q9BRR3
WBGene00009436,ENSG00000063241,WBGene00009436,,Q20062,Q96AB3
WBGene00009439,ENSG00000103150,WBGene00009439,,Q20048,O95822
WBGene00009440,ENSG00000067829,WBGene00009440,,Q20049,P51553
WBGene00009441,ENSG00000114742,WBGene00009441,,Q20059,Q8TAF3
WBGene00009443,ENSG00000112514,WBGene00009443,,Q20051,O60888
WBGene00009443,ENSG00000226492,WBGene00009443,,Q20051,O60888
WBGene00009450,ENSG00000109181,WBGene00009450,,Q20086,P36537
WBGene00009450,ENSG00000135220,WBGene00009450,,Q20086,Q6UWM9
WBGene00009450,ENSG00000135226,WBGene00009450,,Q20086,Q9BY64
WBGene00009450,ENSG00000145626,WBGene00009450,,Q20086,Q6NUS8
WBGene00009450,ENSG00000156096,WBGene00009450,,Q20086,P06133
WBGene00009450,ENSG00000167165,WBGene00009450,,Q20086,P19224
WBGene00009450,ENSG00000168671,WBGene00009450,,Q20086,Q3SY77
WBGene00009450,ENSG00000171234,WBGene00009450,,Q20086,P16662
WBGene00009450,ENSG00000173610,WBGene00009450,,Q20086,Q9Y4X1
WBGene00009450,ENSG00000174607,WBGene00009450,,Q20086,Q16880
WBGene00009450,ENSG00000196620,WBGene00009450,,Q20086,P54855
WBGene00009450,ENSG00000197888,WBGene00009450,,Q20086,O75795
WBGene00009450,ENSG00000213759,WBGene00009450,,Q20086,O75310
WBGene00009450,ENSG00000240224,WBGene00009450,,Q20086,P35504
WBGene00009450,ENSG00000241119,WBGene00009450,,Q20086,O60656
WBGene00009450,ENSG00000241635,WBGene00009450,,Q20086,P22309
WBGene00009450,ENSG00000242366,WBGene00009450,,Q20086,Q9HAW9
WBGene00009450,ENSG00000242515,WBGene00009450,,Q20086,Q9HAW8
WBGene00009450,ENSG00000243135,WBGene00009450,,Q20086,P35503
WBGene00009450,ENSG00000244122,WBGene00009450,,Q20086,Q9HAW7
WBGene00009450,ENSG00000244474,WBGene00009450,,Q20086,P22310
WBGene00009450,ENSG00000258085,WBGene00009450,,Q20086,F8WCE9
WBGene00009450,ENSG00000271271,WBGene00009450,,Q20086,Q9Y4X1
WBGene00009450,ENSG00000275190,WBGene00009450,,Q20086,P36537
WBGene00009450,ENSG00000278216,WBGene00009450,,Q20086,Q6UWM9
WBGene00009452,ENSG00000169718,WBGene00009452,,Q9XVN8,Q6P1R4
WBGene00009455,ENSG00000054148,WBGene00009455,,P90861,Q9NRX4
WBGene00009460,ENSG00000104517,WBGene00009460,,G5EDT9,O95071
WBGene00009475,ENSG00000174429,WBGene00009475,,O62234,Q8N0Z2
WBGene00009477,ENSG00000122257,WBGene00009477,,O62235,Q7Z6E9
WBGene00009477,ENSG00000122257,WBGene00009477,,Q38G51,Q7Z6E9
WBGene00009478,ENSG00000079950,WBGene00009478,,O62236,O15400
WBGene00009478,ENSG00000117758,WBGene00009478,,O62236,Q86Y82
WBGene00009479,ENSG00000060069,WBGene00009479,,Q95QG8,Q9Y5B0
WBGene00009484,ENSG00000189067,WBGene00009484,,Q7YX40,Q99732
WBGene00009485,ENSG00000092931,WBGene00009485,,Q9XV34,O43934
WBGene00009498,ENSG00000054793,WBGene00009498,,G5EBH1,O75110
WBGene00009498,ENSG00000166377,WBGene00009498,,G5EBH1,O43861
WBGene00009503,ENSG00000090238,WBGene00009503,,Q9U3G6,P61236
WBGene00009503,ENSG00000100027,WBGene00009503,,Q9U3G6,O60688
WBGene00009503,ENSG00000166793,WBGene00009503,,Q9U3G6,Q96NS1
WBGene00009503,ENSG00000175155,WBGene00009503,,Q9U3G6,Q96QA6
WBGene00009507,ENSG00000163781,WBGene00009507,,Q20129,Q92547
WBGene00009508,ENSG00000275004,WBGene00009508,,A5JYT9,Q86YH2
WBGene00009513,ENSG00000107819,WBGene00009513,,O17863,Q9BWM7
WBGene00009513,ENSG00000156398,WBGene00009513,,O17863,Q96NB2
WBGene00009513,ENSG00000164466,WBGene00009513,,O17863,Q9H9B4
WBGene00009514,ENSG00000216490,WBGene00009514,,O17861,P13284
WBGene00009521,ENSG00000182934,WBGene00009521,,G4RYA5,P08240
WBGene00009531,ENSG00000106992,WBGene00009531,,Q20140,P00568
WBGene00009532,ENSG00000128016,WBGene00009532,,Q20155,P26651
WBGene00009532,ENSG00000152518,WBGene00009532,,Q20155,P47974
WBGene00009532,ENSG00000185650,WBGene00009532,,Q20155,Q07352
WBGene00009540,ENSG00000125533,WBGene00009540,,Q86D08,Q8NDY6
WBGene00009540,ENSG00000177468,WBGene00009540,,Q86D08,Q7RTU3
WBGene00009540,ENSG00000180828,WBGene00009540,,Q86D08,Q8NFJ8
WBGene00009540,ENSG00000205927,WBGene00009540,,Q86D08,Q13516
WBGene00009542,ENSG00000184432,WBGene00009542,,Q20168,P35606
WBGene00009552,ENSG00000011405,WBGene00009552,,G5EDY0,O00443
WBGene00009552,ENSG00000133056,WBGene00009552,,G5EDY0,O00750
WBGene00009552,ENSG00000139144,WBGene00009552,,G5EDY0,O75747
WBGene00009553,ENSG00000172273,WBGene00009553,,O45494,Q9BQA5
WBGene00009554,ENSG00000116791,WBGene00009554,,O45496,Q08257
WBGene00009556,ENSG00000170677,WBGene00009556,,O45498,O14544
WBGene00009557,ENSG00000130299,WBGene00009557,,Q9XTZ1,Q969Y2
WBGene00009558,ENSG00000151025,WBGene00009558,,O45500,Q5T848
WBGene00009558,ENSG00000276469,WBGene00009558,,O45500,Q6PRD1
WBGene00009559,ENSG00000173171,WBGene00009559,,O45503,Q13505
WBGene00009559,ENSG00000177034,WBGene00009559,,O45503,Q5HYI7
WBGene00009563,ENSG00000181873,WBGene00009563,,G5EE11,Q5T440
WBGene00009565,ENSG00000153774,WBGene00009565,,P90867,Q9UEE9
WBGene00009574,ENSG00000164855,WBGene00009574,,G5EGF1,Q6ZMB5
WBGene00009574,ENSG00000198792,WBGene00009574,,G5EGF1,Q9Y519
WBGene00009575,ENSG00000162368,WBGene00009575,,Q20230,P30085
WBGene00009579,ENSG00000105643,WBGene00009579,,D1MN74,Q8TBH0
WBGene00009579,ENSG00000113369,WBGene00009579,,D1MN74,Q96B67
WBGene00009579,ENSG00000140450,WBGene00009579,,D1MN74,Q8NCT1
WBGene00009580,ENSG00000135472,WBGene00009580,,Q8MQ55,Q9BWQ8
WBGene00009580,ENSG00000135926,WBGene00009580,,Q8MQ55,Q969X1
WBGene00009580,ENSG00000178719,WBGene00009580,,Q8MQ55,Q7Z429
WBGene00009583,ENSG00000089597,WBGene00009583,,J7SA48,Q14697
WBGene00009583,ENSG00000089597,WBGene00009583,,Q20239,Q14697
WBGene00009583,ENSG00000089597,WBGene00009583,,Q20239,Q14697
WBGene00009583,ENSG00000214013,WBGene00009583,,J7SA48,Q8TET4
WBGene00009583,ENSG00000214013,WBGene00009583,,Q20239,Q8TET4
WBGene00009583,ENSG00000214013,WBGene00009583,,Q20239,Q8TET4
WBGene00009584,ENSG00000175550,WBGene00009584,,Q20237,Q14919
WBGene00009586,ENSG00000183665,WBGene00009586,,Q20240,Q53H54
WBGene00009594,ENSG00000083799,WBGene00009594,,Q7JMS4,Q9NQC7
WBGene00009617,ENSG00000164037,WBGene00009617,,Q20273,Q4ZJI4
WBGene00009617,ENSG00000164038,WBGene00009617,,Q20273,Q86UD5
WBGene00009617,ENSG00000183704,WBGene00009617,,Q20273,I3L094
WBGene00009618,ENSG00000164037,WBGene00009618,,G5EFS0,Q4ZJI4
WBGene00009618,ENSG00000164038,WBGene00009618,,G5EFS0,Q86UD5
WBGene00009618,ENSG00000183704,WBGene00009618,,G5EFS0,I3L094
WBGene00009619,ENSG00000185149,WBGene00009619,,Q20275,P49146
WBGene00009622,ENSG00000005469,WBGene00009622,,Q20278,Q9UKG9
WBGene00009628,ENSG00000198650,WBGene00009628,,Q93703,P17735
WBGene00009635,ENSG00000145545,WBGene00009635,,Q20344,P18405
WBGene00009636,ENSG00000182551,WBGene00009636,,Q20340,Q9BV57
WBGene00009647,ENSG00000040199,WBGene00009647,,Q09564,Q6ZVD8
WBGene00009647,ENSG00000081913,WBGene00009647,,Q09564,O60346
WBGene00009650,ENSG00000090061,WBGene00009650,,O17869,O75909
WBGene00009654,ENSG00000092108,WBGene00009654,,Q20364,Q8WVM8
WBGene00009658,ENSG00000090060,WBGene00009658,,G5EBX5,P51003
WBGene00009658,ENSG00000115421,WBGene00009658,,G5EBX5,Q9BWT3
WBGene00009658,ENSG00000218823,WBGene00009658,,G5EBX5,Q9NRJ5
WBGene00009664,ENSG00000166411,WBGene00009664,,Q93714,P50213
WBGene00009665,ENSG00000176018,WBGene00009665,,A5JYU6,Q7Z3D4
WBGene00009665,ENSG00000183060,WBGene00009665,,A5JYU6,Q5XG99
WBGene00009666,ENSG00000181035,WBGene00009666,,Q93717,Q86VD7
WBGene00009668,ENSG00000167005,WBGene00009668,,Q93716,O43809
WBGene00009671,ENSG00000140259,WBGene00009671,,Q93712,P55081
WBGene00009672,ENSG00000005436,WBGene00009672,,G5ECH1,P16383
WBGene00009672,ENSG00000159086,WBGene00009672,,G5ECH1,Q9Y5B6
WBGene00009672,ENSG00000263141,WBGene00009672,,G5ECH1,Q9Y5B6
WBGene00009674,ENSG00000070081,WBGene00009674,,Q8MQ51,P80303
WBGene00009674,ENSG00000104805,WBGene00009674,,Q8MQ51,Q02818
WBGene00009681,ENSG00000123159,WBGene00009681,,Q20393,O14908
WBGene00009681,ENSG00000137960,WBGene00009681,,Q20393,Q8TF65
WBGene00009681,ENSG00000179855,WBGene00009681,,Q20393,Q8TF64
WBGene00009686,ENSG00000112759,WBGene00009686,,E1B6S1,Q99808
WBGene00009686,ENSG00000174669,WBGene00009686,,E1B6S1,Q14542
WBGene00009686,ENSG00000198246,WBGene00009686,,E1B6S1,Q9BZD2
WBGene00009706,ENSG00000104879,WBGene00009706,,O45518,P06732
WBGene00009706,ENSG00000131730,WBGene00009706,,O45518,P17540
WBGene00009706,ENSG00000166165,WBGene00009706,,O45518,P12277
WBGene00009706,ENSG00000223572,WBGene00009706,,O45518,P12532
WBGene00009706,ENSG00000237289,WBGene00009706,,O45518,P12532
WBGene00009711,ENSG00000117133,WBGene00009711,,P54073,Q9H9Y2
WBGene00009717,ENSG00000080031,WBGene00009717,,G5EGJ9,Q9HD43
WBGene00009717,ENSG00000127329,WBGene00009717,,G5EGJ9,P23467
WBGene00009717,ENSG00000149177,WBGene00009717,,G5EGJ9,Q12913
WBGene00009717,ENSG00000151490,WBGene00009717,,G5EGJ9,Q16827
WBGene00009726,ENSG00000107021,WBGene00009726,,Q20436,Q9NVG8
WBGene00009731,ENSG00000174371,WBGene00009731,,O62245,Q9UQ84
WBGene00009732,ENSG00000105669,WBGene00009732,,O62246,O14579
WBGene00009734,ENSG00000217930,WBGene00009734,,O62250,Q9Y3D7
WBGene00009734,ENSG00000282228,WBGene00009734,,O62250,Q9Y3D7
WBGene00009735,ENSG00000122687,WBGene00009735,,O62251,Q9UI43
WBGene00009736,ENSG00000166595,WBGene00009736,,O62252,Q9Y3D0
WBGene00009745,ENSG00000240230,WBGene00009745,,Q95ZT5,Q49B96
WBGene00009769,ENSG00000178605,WBGene00009769,,Q20446,H0Y2S1
WBGene00009771,ENSG00000085760,WBGene00009771,,Q20447,P46199
WBGene00009772,ENSG00000198839,WBGene00009772,,Q20448,Q9NRM2
WBGene00009773,ENSG00000107798,WBGene00009773,,Q20449,P38571
WBGene00009773,ENSG00000107798,WBGene00009773,,Q20449,P38571
WBGene00009773,ENSG00000173239,WBGene00009773,,Q20449,Q5VYY2
WBGene00009773,ENSG00000173239,WBGene00009773,,Q20449,Q5VYY2
WBGene00009773,ENSG00000182333,WBGene00009773,,Q20449,P07098
WBGene00009773,ENSG00000182333,WBGene00009773,,Q20449,P07098
WBGene00009773,ENSG00000204020,WBGene00009773,,Q20449,Q5VXI9
WBGene00009773,ENSG00000204020,WBGene00009773,,Q20449,Q5VXI9
WBGene00009773,ENSG00000204021,WBGene00009773,,Q20449,Q5VXJ0
WBGene00009773,ENSG00000204021,WBGene00009773,,Q20449,Q5VXJ0
WBGene00009773,ENSG00000204022,WBGene00009773,,Q20449,Q5W064
WBGene00009773,ENSG00000204022,WBGene00009773,,Q20449,Q5W064
WBGene00009776,ENSG00000162384,WBGene00009776,,Q9BI88,Q9NWV4
WBGene00009781,ENSG00000119698,WBGene00009781,,G5EGI8,Q6NUP7
WBGene00009781,ENSG00000278326,WBGene00009781,,G5EGI8,Q6NUP7
WBGene00009783,ENSG00000157916,WBGene00009783,,P52879,O15258
WBGene00009784,ENSG00000106638,WBGene00009784,,G5EFD7,Q9Y4P3
WBGene00009793,ENSG00000065243,WBGene00009793,,G5EFX2,Q16513
WBGene00009793,ENSG00000065243,WBGene00009793,,G5EGE3,Q16513
WBGene00009793,ENSG00000123143,WBGene00009793,,G5EFX2,Q16512
WBGene00009793,ENSG00000123143,WBGene00009793,,G5EGE3,Q16512
WBGene00009793,ENSG00000160447,WBGene00009793,,G5EFX2,Q6P5Z2
WBGene00009793,ENSG00000160447,WBGene00009793,,G5EGE3,Q6P5Z2
WBGene00009800,ENSG00000004777,WBGene00009800,,C6KRH8,O14559
WBGene00009800,ENSG00000004777,WBGene00009800,,Q20498,O14559
WBGene00009800,ENSG00000031081,WBGene00009800,,C6KRH8,Q2M1Z3
WBGene00009800,ENSG00000031081,WBGene00009800,,Q20498,Q2M1Z3
WBGene00009800,ENSG00000134909,WBGene00009800,,C6KRH8,A7KAX9
WBGene00009800,ENSG00000134909,WBGene00009800,,Q20498,A7KAX9
WBGene00009800,ENSG00000186517,WBGene00009800,,C6KRH8,Q7Z6I6
WBGene00009800,ENSG00000186517,WBGene00009800,,Q20498,Q7Z6I6
WBGene00009801,ENSG00000184381,WBGene00009801,,Q20500,O60733
WBGene00009812,ENSG00000136143,WBGene00009812,,P53588,Q9P2R7
WBGene00009813,ENSG00000084110,WBGene00009813,,Q20502,P42357
WBGene00009829,ENSG00000170348,WBGene00009829,,Q20546,P49755
WBGene00009831,ENSG00000158286,WBGene00009831,,Q20548,Q6ZRF8
WBGene00009852,ENSG00000105643,WBGene00009852,,Q20577,Q8TBH0
WBGene00009852,ENSG00000113369,WBGene00009852,,Q20577,Q96B67
WBGene00009852,ENSG00000140450,WBGene00009852,,Q20577,Q8NCT1
WBGene00009865,ENSG00000072657,WBGene00009865,,G5EGH4,Q9UKU6
WBGene00009865,ENSG00000113441,WBGene00009865,,G5EGH4,Q9UIQ6
WBGene00009865,ENSG00000138792,WBGene00009865,,G5EGH4,Q07075
WBGene00009865,ENSG00000164307,WBGene00009865,,G5EGH4,Q9NZ08
WBGene00009865,ENSG00000164308,WBGene00009865,,G5EGH4,Q6P179
WBGene00009865,ENSG00000166825,WBGene00009865,,G5EGH4,P15144
WBGene00009882,ENSG00000113732,WBGene00009882,,Q20591,O15342
WBGene00009882,ENSG00000171130,WBGene00009882,,Q20591,Q8NHE4
WBGene00009885,ENSG00000124615,WBGene00009885,,Q20624,Q9NZB8
WBGene00009890,ENSG00000101074,WBGene00009890,,Q93747,Q9H3Y0
WBGene00009890,ENSG00000103196,WBGene00009890,,Q93747,Q9H0B8
WBGene00009890,ENSG00000121005,WBGene00009890,,Q93747,Q9H336
WBGene00009890,ENSG00000137558,WBGene00009890,,Q93747,O43692
WBGene00009890,ENSG00000139278,WBGene00009890,,Q93747,P48060
WBGene00009890,ENSG00000164530,WBGene00009890,,Q93747,Q6UXB8
WBGene00009890,ENSG00000173401,WBGene00009890,,Q93747,Q6UWM5
WBGene00009891,ENSG00000096006,WBGene00009891,,Q20609,P54108
WBGene00009891,ENSG00000101074,WBGene00009891,,Q20609,Q9H3Y0
WBGene00009891,ENSG00000101074,WBGene00009891,,Q20609,Q9H3Y0
WBGene00009891,ENSG00000101074,WBGene00009891,,Q20609,Q9H3Y0
WBGene00009891,ENSG00000103196,WBGene00009891,,Q20609,Q9H0B8
WBGene00009891,ENSG00000103196,WBGene00009891,,Q20609,Q9H0B8
WBGene00009891,ENSG00000103196,WBGene00009891,,Q20609,Q9H0B8
WBGene00009891,ENSG00000121005,WBGene00009891,,Q20609,Q9H336
WBGene00009891,ENSG00000121005,WBGene00009891,,Q20609,Q9H336
WBGene00009891,ENSG00000121005,WBGene00009891,,Q20609,Q9H336
WBGene00009891,ENSG00000124490,WBGene00009891,,Q20609,P16562
WBGene00009891,ENSG00000137558,WBGene00009891,,Q20609,O43692
WBGene00009891,ENSG00000137558,WBGene00009891,,Q20609,O43692
WBGene00009891,ENSG00000137558,WBGene00009891,,Q20609,O43692
WBGene00009891,ENSG00000139278,WBGene00009891,,Q20609,P48060
WBGene00009891,ENSG00000139278,WBGene00009891,,Q20609,P48060
WBGene00009891,ENSG00000139278,WBGene00009891,,Q20609,P48060
WBGene00009891,ENSG00000164530,WBGene00009891,,Q20609,Q6UXB8
WBGene00009891,ENSG00000164530,WBGene00009891,,Q20609,Q6UXB8
WBGene00009891,ENSG00000164530,WBGene00009891,,Q20609,Q6UXB8
WBGene00009891,ENSG00000173401,WBGene00009891,,Q20609,Q6UWM5
WBGene00009891,ENSG00000173401,WBGene00009891,,Q20609,Q6UWM5
WBGene00009891,ENSG00000173401,WBGene00009891,,Q20609,Q6UWM5
WBGene00009892,ENSG00000096006,WBGene00009892,,Q93746,P54108
WBGene00009892,ENSG00000101074,WBGene00009892,,Q93746,Q9H3Y0
WBGene00009892,ENSG00000101074,WBGene00009892,,Q93746,Q9H3Y0
WBGene00009892,ENSG00000103196,WBGene00009892,,Q93746,Q9H0B8
WBGene00009892,ENSG00000103196,WBGene00009892,,Q93746,Q9H0B8
WBGene00009892,ENSG00000121005,WBGene00009892,,Q93746,Q9H336
WBGene00009892,ENSG00000121005,WBGene00009892,,Q93746,Q9H336
WBGene00009892,ENSG00000137558,WBGene00009892,,Q93746,O43692
WBGene00009892,ENSG00000137558,WBGene00009892,,Q93746,O43692
WBGene00009892,ENSG00000139278,WBGene00009892,,Q93746,P48060
WBGene00009892,ENSG00000139278,WBGene00009892,,Q93746,P48060
WBGene00009892,ENSG00000164530,WBGene00009892,,Q93746,Q6UXB8
WBGene00009892,ENSG00000164530,WBGene00009892,,Q93746,Q6UXB8
WBGene00009892,ENSG00000173401,WBGene00009892,,Q93746,Q6UWM5
WBGene00009892,ENSG00000173401,WBGene00009892,,Q93746,Q6UWM5
WBGene00009895,ENSG00000096006,WBGene00009895,,Q20603,P54108
WBGene00009895,ENSG00000101074,WBGene00009895,,Q20603,Q9H3Y0
WBGene00009895,ENSG00000101074,WBGene00009895,,Q20603,Q9H3Y0
WBGene00009895,ENSG00000101074,WBGene00009895,,Q20603,Q9H3Y0
WBGene00009895,ENSG00000103196,WBGene00009895,,Q20603,Q9H0B8
WBGene00009895,ENSG00000103196,WBGene00009895,,Q20603,Q9H0B8
WBGene00009895,ENSG00000103196,WBGene00009895,,Q20603,Q9H0B8
WBGene00009895,ENSG00000121005,WBGene00009895,,Q20603,Q9H336
WBGene00009895,ENSG00000121005,WBGene00009895,,Q20603,Q9H336
WBGene00009895,ENSG00000121005,WBGene00009895,,Q20603,Q9H336
WBGene00009895,ENSG00000124490,WBGene00009895,,Q20603,P16562
WBGene00009895,ENSG00000137558,WBGene00009895,,Q20603,O43692
WBGene00009895,ENSG00000137558,WBGene00009895,,Q20603,O43692
WBGene00009895,ENSG00000137558,WBGene00009895,,Q20603,O43692
WBGene00009895,ENSG00000139278,WBGene00009895,,Q20603,P48060
WBGene00009895,ENSG00000139278,WBGene00009895,,Q20603,P48060
WBGene00009895,ENSG00000139278,WBGene00009895,,Q20603,P48060
WBGene00009895,ENSG00000164530,WBGene00009895,,Q20603,Q6UXB8
WBGene00009895,ENSG00000164530,WBGene00009895,,Q20603,Q6UXB8
WBGene00009895,ENSG00000164530,WBGene00009895,,Q20603,Q6UXB8
WBGene00009895,ENSG00000173401,WBGene00009895,,Q20603,Q6UWM5
WBGene00009895,ENSG00000173401,WBGene00009895,,Q20603,Q6UWM5
WBGene00009895,ENSG00000173401,WBGene00009895,,Q20603,Q6UWM5
WBGene00009896,ENSG00000096006,WBGene00009896,,G5EF50,P54108
WBGene00009896,ENSG00000101074,WBGene00009896,,G5EF50,Q9H3Y0
WBGene00009896,ENSG00000101074,WBGene00009896,,G5EF50,Q9H3Y0
WBGene00009896,ENSG00000101074,WBGene00009896,,G5EF50,Q9H3Y0
WBGene00009896,ENSG00000103196,WBGene00009896,,G5EF50,Q9H0B8
WBGene00009896,ENSG00000103196,WBGene00009896,,G5EF50,Q9H0B8
