CAEEL04467	ENSG00000087263	1:1	
CAEEL04472	ENSG00000100129	1:1	
CAEEL04473	ENSG00000182446	n:1	
CAEEL04475	ENSG00000182446	n:1	
CAEEL04479	ENSG00000120860	1:1	
CAEEL04480	ENSG00000280689	1:1	
CAEEL04484	ENSG00000172461	1:1	
CAEEL04496	ENSG00000143486	1:1	116067
CAEEL04497	ENSG00000112304	n:1	369939
CAEEL04498	ENSG00000112304	n:1	
CAEEL04501	ENSG00000163959	n:1	160257
CAEEL04503	ENSG00000151923	1:m	
CAEEL04503	ENSG00000116001	1:m	
CAEEL04507	ENSG00000117395	1:1	210961
CAEEL04508	ENSG00000141873	1:1	
CAEEL04510	ENSG00000105649	1:m	301035
CAEEL04510	ENSG00000152932	1:m	
CAEEL04515	ENSG00000148798	1:m	
CAEEL04515	ENSG00000175084	1:m	
CAEEL04524	ENSG00000117054	n:1	171814
CAEEL04534	ENSG00000095383	1:1	
CAEEL04538	ENSG00000116688	1:m	103192
CAEEL04538	ENSG00000171109	1:m	
CAEEL04540	ENSG00000162441	1:1	646726
CAEEL04546	ENSG00000214491	n:1	
CAEEL04556	ENSG00000069329	1:1	649415
CAEEL04557	ENSG00000148154	n:1	170091
CAEEL04559	ENSG00000111679	1:m	
CAEEL04559	ENSG00000179295	1:m	
CAEEL04561	ENSG00000187079	1:m	
CAEEL04561	ENSG00000197905	1:m	
CAEEL04561	ENSG00000007866	1:m	
CAEEL04565	ENSG00000171603	1:1	52018
CAEEL04585	ENSG00000116857	1:m	
CAEEL04585	ENSG00000175348	1:m	
CAEEL04587	ENSG00000178445	1:1	88705
CAEEL04602	ENSG00000134900	1:1	82642
CAEEL04603	ENSG00000117222	1:1	
CAEEL04607	ENSG00000213699	1:1	
CAEEL04608	ENSG00000146282	1:1	
CAEEL04609	ENSG00000088836	1:1	
CAEEL04612	ENSG00000002587	1:m	
CAEEL04612	ENSG00000249853	1:m	
CAEEL04620	ENSG00000213625	1:m	
CAEEL04620	ENSG00000104660	1:m	374950
CAEEL04623	ENSG00000187049	1:1	
CAEEL04629	ENSG00000100744	1:1	649196
CAEEL04630	ENSG00000280682	n:1	
CAEEL04631	ENSG00000215021	1:1	212884
CAEEL04639	ENSG00000065183	1:1	
CAEEL04641	ENSG00000132330	1:1	
CAEEL04644	ENSG00000100024	1:1	
CAEEL04652	ENSG00000084710	1:m	
CAEEL04652	ENSG00000132294	1:m	
CAEEL04654	ENSG00000138696	1:1	
CAEEL04656	ENSG00000085831	1:m	
CAEEL04656	ENSG00000155158	1:m	57183
CAEEL04661	ENSG00000170296	1:1	1008442
CAEEL04665	ENSG00000105583	1:1	711113
CAEEL04669	ENSG00000166167	1:m	
CAEEL04669	ENSG00000072803	1:m	
CAEEL04670	ENSG00000099624	1:1	324899
CAEEL04684	ENSG00000136931	1:1	
CAEEL04687	ENSG00000149091	1:m	
CAEEL04687	ENSG00000157680	1:m	
CAEEL04694	ENSG00000167088	1:1	392832
CAEEL04726	ENSG00000113597	1:1	622123
CAEEL04727	ENSG00000145741	1:1	
CAEEL04728	ENSG00000101421	1:1	
CAEEL04729	ENSG00000078808	1:1	
CAEEL04730	ENSG00000110711	1:m	
CAEEL04730	ENSG00000129221	1:m	
CAEEL04731	ENSG00000116138	1:1	
CAEEL04733	ENSG00000184056	1:1	649023
CAEEL04735	ENSG00000019549	1:1	
CAEEL04741	ENSG00000164318	1:1	
CAEEL04749	ENSG00000102804	1:1	
CAEEL04750	ENSG00000096872	1:1	
CAEEL04751	ENSG00000146830	1:1	
CAEEL04755	ENSG00000165917	1:1	124121
CAEEL04763	ENSG00000163319	1:1	
CAEEL04765	ENSG00000120699	1:1	
CAEEL04775	ENSG00000214253	n:1	
CAEEL04781	ENSG00000160075	1:1	706892
CAEEL04783	ENSG00000157193	1:m	91301
CAEEL04783	ENSG00000130164	1:m	
CAEEL04783	ENSG00000147852	1:m	
CAEEL04786	ENSG00000136867	n:1	
CAEEL04789	ENSG00000067715	1:1	
CAEEL04793	ENSG00000139835	1:1	219568
CAEEL04797	ENSG00000188820	1:m	
CAEEL04797	ENSG00000178033	1:m	
CAEEL04797	ENSG00000164451	1:m	
CAEEL04800	ENSG00000006625	1:1	
CAEEL04802	ENSG00000117528	1:1	103560
CAEEL04804	ENSG00000168803	1:1	635668
CAEEL04805	ENSG00000099219	n:1	
CAEEL04806	ENSG00000104824	1:m	122416
CAEEL04806	ENSG00000143889	1:m	
CAEEL04807	ENSG00000110801	1:1	44959
CAEEL04810	ENSG00000240344	1:1	296427
CAEEL04815	ENSG00000154803	1:1	
CAEEL04820	ENSG00000070785	1:1	
CAEEL04822	ENSG00000099797	1:1	
CAEEL04823	ENSG00000142168	n:1	
CAEEL04827	ENSG00000054523	1:1	
CAEEL04828	ENSG00000116704	1:1	
CAEEL04829	ENSG00000184014	1:1	82484
CAEEL04830	ENSG00000124613	1:1	
CAEEL04835	ENSG00000120158	1:1	184678
CAEEL04840	ENSG00000116761	n:1	920850
CAEEL04842	ENSG00000057468	1:1	94607
CAEEL04844	ENSG00000065427	1:1	
CAEEL04845	ENSG00000075239	1:1	175826
CAEEL04854	ENSG00000151611	1:1	683079
CAEEL04855	ENSG00000143093	1:m	
CAEEL04855	ENSG00000128578	1:m	
CAEEL04856	ENSG00000182899	1:1	733871
CAEEL04858	ENSG00000053372	1:1	272140
CAEEL04870	ENSG00000089280	1:1	
CAEEL04874	ENSG00000105948	1:1	128766
CAEEL04876	ENSG00000156973	1:1	644476
CAEEL04878	ENSG00000180287	1:1	
CAEEL04879	ENSG00000072778	1:1	120892
CAEEL04882	ENSG00000112530	1:1	
CAEEL04893	ENSG00000114859	1:m	
CAEEL04893	ENSG00000188037	1:m	
CAEEL04898	ENSG00000162928	1:1	
CAEEL04899	ENSG00000130520	1:1	370193
CAEEL04908	ENSG00000139842	1:m	
CAEEL04908	ENSG00000158290	1:m	
CAEEL04909	ENSG00000185024	1:1	
CAEEL04910	ENSG00000180992	1:1	813597
CAEEL04912	ENSG00000175826	1:1	284579
CAEEL04918	ENSG00000044574	n:1	
CAEEL04925	ENSG00000109919	1:m	
CAEEL04925	ENSG00000137409	1:m	
CAEEL04926	ENSG00000144231	1:1	650918
CAEEL04948	ENSG00000154975	n:m	
CAEEL04948	ENSG00000063180	n:m	
CAEEL04967	ENSG00000129167	1:m	
CAEEL04967	ENSG00000139287	1:m	149432
CAEEL04972	ENSG00000213240	1:1	
CAEEL04976	ENSG00000164953	1:1	882317
CAEEL04978	ENSG00000247077	1:1	233098
CAEEL04985	ENSG00000197872	1:m	621826
CAEEL04985	ENSG00000153310	1:m	
CAEEL04986	ENSG00000113448	1:1	
CAEEL04990	ENSG00000132383	1:1	
CAEEL04997	ENSG00000006282	1:1	
CAEEL04999	ENSG00000112739	1:1	
CAEEL05000	ENSG00000099219	n:1	
CAEEL05001	ENSG00000007392	1:m	
CAEEL05001	ENSG00000269955	1:m	
CAEEL05007	ENSG00000136810	n:1	
CAEEL05011	ENSG00000099810	1:1	
CAEEL05017	ENSG00000177000	1:1	111736
CAEEL05021	ENSG00000171189	1:1	
CAEEL05033	ENSG00000133398	1:1	
CAEEL05037	ENSG00000115685	1:1	
CAEEL05039	ENSG00000244038	1:1	40153
CAEEL05043	ENSG00000117410	1:1	
CAEEL05046	ENSG00000185920	1:1	
CAEEL05048	ENSG00000142959	n:m	
CAEEL05048	ENSG00000039987	n:m	
CAEEL05050	ENSG00000089639	1:1	
CAEEL05053	ENSG00000137992	1:1	139640
CAEEL05060	ENSG00000135423	n:m	
CAEEL05060	ENSG00000115419	n:m	
CAEEL05062	ENSG00000162378	1:1	
CAEEL05066	ENSG00000143368	1:1	
CAEEL05067	ENSG00000075089	1:1	156731
CAEEL05068	ENSG00000164008	1:1	40333
CAEEL05069	ENSG00000116750	1:1	
CAEEL05070	ENSG00000088035	1:1	
CAEEL05078	ENSG00000125772	1:1	109874
CAEEL05084	ENSG00000144040	1:1	217234
CAEEL05088	ENSG00000178607	1:1	
CAEEL05093	ENSG00000165280	n:1	
CAEEL05094	ENSG00000127054	1:1	115241
CAEEL05095	ENSG00000165496	1:m	
CAEEL05095	ENSG00000147403	1:m	68688
CAEEL05096	ENSG00000131043	1:1	
CAEEL05099	ENSG00000149483	1:1	
CAEEL05100	ENSG00000071539	1:1	
CAEEL05111	ENSG00000120438	1:1	
CAEEL05135	ENSG00000164933	1:1	
CAEEL05138	ENSG00000130119	1:1	
CAEEL05139	ENSG00000115484	1:1	
CAEEL05142	ENSG00000116396	1:1	
CAEEL05143	ENSG00000180198	1:1	
CAEEL05144	ENSG00000121350	1:1	147278
CAEEL05145	ENSG00000123136	1:m	159156
CAEEL05145	ENSG00000237889	1:m	
CAEEL05145	ENSG00000235439	1:m	
CAEEL05156	ENSG00000170271	1:1	
CAEEL05161	ENSG00000167419	1:1	
CAEEL05167	ENSG00000090863	1:1	
CAEEL05172	ENSG00000130811	1:1	
CAEEL05173	ENSG00000213465	1:1	339102
CAEEL05179	ENSG00000116120	1:1	120343
CAEEL05180	ENSG00000143183	1:1	816957
CAEEL05181	ENSG00000176148	1:m	54154
CAEEL05181	ENSG00000166046	1:m	
CAEEL05188	ENSG00000185973	1:1	
CAEEL05193	ENSG00000214491	n:1	
CAEEL05194	ENSG00000104889	1:1	693679
CAEEL05195	ENSG00000274811	1:1	
CAEEL05197	ENSG00000183431	1:1	621707
CAEEL05205	ENSG00000253626	n:m	902809
CAEEL05205	ENSG00000163577	n:m	
CAEEL05207	ENSG00000155304	1:1	
CAEEL05210	ENSG00000122406	1:1	215538
CAEEL05211	ENSG00000074582	1:1	143954
CAEEL05215	ENSG00000120805	1:1	319641
CAEEL05216	ENSG00000167994	1:m	
CAEEL05216	ENSG00000127328	1:m	
CAEEL05221	ENSG00000101138	1:1	171432
CAEEL05222	ENSG00000161970	1:m	331823
CAEEL05222	ENSG00000037241	1:m	
CAEEL05223	ENSG00000176102	1:1	103070
CAEEL05224	ENSG00000110536	1:1	
CAEEL05228	ENSG00000186792	1:m	
CAEEL05228	ENSG00000068001	1:m	
CAEEL05228	ENSG00000106302	1:m	
CAEEL05234	ENSG00000147027	1:1	69702
CAEEL05238	ENSG00000165195	1:1	141258
CAEEL05239	ENSG00000145191	1:1	
CAEEL05241	ENSG00000170471	1:1	
CAEEL05247	ENSG00000176170	1:1	
CAEEL05249	ENSG00000139197	1:1	
CAEEL05252	ENSG00000080371	1:1	
CAEEL05253	ENSG00000171960	1:1	316552
CAEEL05255	ENSG00000132467	1:1	
CAEEL05264	ENSG00000171759	1:1	159711
CAEEL05268	ENSG00000102683	1:m	
CAEEL05268	ENSG00000170624	1:m	56246
CAEEL05268	ENSG00000185053	1:m	
CAEEL05275	ENSG00000106638	1:1	166351
CAEEL05276	ENSG00000157916	1:1	
CAEEL05283	ENSG00000278326	1:1	
CAEEL05284	ENSG00000172482	1:1	167061
CAEEL05289	ENSG00000186732	1:1	
CAEEL05290	ENSG00000135829	1:1	83943
CAEEL05297	ENSG00000166226	1:1	136711
CAEEL05299	ENSG00000074800	1:m	
CAEEL05299	ENSG00000111674	1:m	151789
CAEEL05299	ENSG00000108515	1:m	
CAEEL05307	ENSG00000008952	1:1	182408
CAEEL05310	ENSG00000158882	1:m	
CAEEL05310	ENSG00000130204	1:m	621154
CAEEL05314	ENSG00000136816	n:m	
CAEEL05314	ENSG00000136827	n:m	
CAEEL05315	ENSG00000117133	1:1	
CAEEL05318	ENSG00000120948	1:1	
CAEEL05324	ENSG00000001084	1:1	652022
CAEEL05326	ENSG00000162402	1:1	
CAEEL05327	ENSG00000147457	1:1	163333
CAEEL05328	ENSG00000144713	1:1	
CAEEL05334	ENSG00000109572	1:1	
CAEEL05335	ENSG00000187735	1:1	
CAEEL05337	ENSG00000168589	1:1	
CAEEL05338	ENSG00000213551	1:1	
CAEEL05339	ENSG00000126106	n:1	
CAEEL05355	ENSG00000254093	1:1	
CAEEL05358	ENSG00000112685	1:1	
CAEEL05362	ENSG00000065361	1:m	
CAEEL05362	ENSG00000141736	1:m	
CAEEL05362	ENSG00000178568	1:m	
CAEEL05362	ENSG00000146648	1:m	
CAEEL05369	ENSG00000169359	1:1	132610
CAEEL05373	ENSG00000143595	n:m	
CAEEL05373	ENSG00000165272	n:m	
CAEEL05378	ENSG00000124275	1:1	112440
CAEEL05381	ENSG00000185483	1:m	
CAEEL05381	ENSG00000169071	1:m	
CAEEL05383	ENSG00000139668	1:m	179111
CAEEL05383	ENSG00000085449	1:m	
CAEEL05384	ENSG00000179331	1:m	
CAEEL05384	ENSG00000155961	1:m	
CAEEL05385	ENSG00000166471	1:1	221988
CAEEL05386	ENSG00000198836	1:1	90935
CAEEL05387	ENSG00000132471	n:1	
CAEEL05388	ENSG00000175390	1:1	206526
CAEEL05390	ENSG00000100304	1:1	51307
CAEEL05392	ENSG00000117118	1:1	
CAEEL05393	ENSG00000081087	1:1	
CAEEL05394	ENSG00000077157	1:m	
CAEEL05394	ENSG00000058272	1:m	
CAEEL05412	ENSG00000100983	1:1	
CAEEL05431	ENSG00000064886	1:1	
CAEEL05442	ENSG00000107819	n:m	
CAEEL05442	ENSG00000164466	n:m	
CAEEL05459	ENSG00000066044	1:m	205817
CAEEL05459	ENSG00000196361	1:m	
CAEEL05459	ENSG00000107105	1:m	
CAEEL05462	ENSG00000132591	1:1	
CAEEL05463	ENSG00000086189	1:1	
CAEEL05464	ENSG00000110060	1:1	
CAEEL05465	ENSG00000129484	1:1	113631
CAEEL05466	ENSG00000087302	1:1	
CAEEL05467	ENSG00000279247	1:1	296171
CAEEL05468	ENSG00000204822	1:1	
CAEEL05470	ENSG00000115421	n:m	
CAEEL05470	ENSG00000218823	n:m	
CAEEL05475	ENSG00000090520	1:1	207730
CAEEL05476	ENSG00000130175	1:1	
CAEEL05479	ENSG00000149541	n:m	
CAEEL05479	ENSG00000109956	n:m	
CAEEL05479	ENSG00000112309	n:m	
CAEEL05485	ENSG00000197448	n:1	
CAEEL05493	ENSG00000113595	1:1	129050
CAEEL05499	ENSG00000135932	1:1	
CAEEL05500	ENSG00000104047	1:1	
CAEEL05501	ENSG00000137207	1:1	
CAEEL05502	ENSG00000105143	n:m	
CAEEL05502	ENSG00000106688	n:m	
CAEEL05509	ENSG00000115946	1:1	
CAEEL05510	ENSG00000183751	1:1	91545
CAEEL05514	ENSG00000143105	1:m	
CAEEL05514	ENSG00000177301	1:m	
CAEEL05514	ENSG00000130035	1:m	
CAEEL05548	ENSG00000159063	1:1	
CAEEL05549	ENSG00000115677	1:1	81133
CAEEL05550	ENSG00000148690	1:1	
CAEEL05559	ENSG00000083720	1:1	918725
CAEEL05562	ENSG00000137055	1:1	
CAEEL05565	ENSG00000168393	1:1	768477
CAEEL05567	ENSG00000101003	1:1	
CAEEL05568	ENSG00000122378	1:1	
CAEEL05573	ENSG00000171916	n:m	
CAEEL05573	ENSG00000170298	n:m	
CAEEL05573	ENSG00000168961	n:m	
CAEEL05573	ENSG00000171747	n:m	
CAEEL05577	ENSG00000242110	n:1	
CAEEL05579	ENSG00000100285	1:1	
CAEEL05581	ENSG00000172425	1:1	334140
CAEEL05582	ENSG00000135297	1:1	865559
CAEEL05583	ENSG00000083444	1:m	
CAEEL05583	ENSG00000152952	1:m	
CAEEL05583	ENSG00000106397	1:m	52102
CAEEL05591	ENSG00000100567	1:1	
CAEEL05592	ENSG00000080608	1:1	
CAEEL05616	ENSG00000130045	n:1	
CAEEL05618	ENSG00000173409	1:1	
CAEEL05625	ENSG00000132004	1:1	
CAEEL05628	ENSG00000215915	1:m	
CAEEL05628	ENSG00000197785	1:m	
CAEEL05634	ENSG00000125656	1:1	722141
CAEEL05635	ENSG00000281022	1:1	
CAEEL05636	ENSG00000128524	1:1	708335
CAEEL05638	ENSG00000183155	1:1	
CAEEL05643	ENSG00000205445	n:m	
CAEEL05643	ENSG00000212935	n:m	
CAEEL05646	ENSG00000188976	1:1	
CAEEL05648	ENSG00000100109	1:1	89551
CAEEL05649	ENSG00000170890	n:1	
CAEEL05651	ENSG00000204842	1:1	
CAEEL05656	ENSG00000171612	1:1	
CAEEL05661	ENSG00000144895	1:1	
CAEEL05667	ENSG00000147853	1:1	
CAEEL05689	ENSG00000166268	n:1	
CAEEL05700	ENSG00000165280	n:1	
CAEEL05706	ENSG00000129932	1:1	219110
CAEEL05707	ENSG00000132676	1:1	
CAEEL05708	ENSG00000175110	1:1	
CAEEL05709	ENSG00000258529	1:1	100031
CAEEL05711	ENSG00000077348	1:1	
CAEEL05717	ENSG00000197780	1:1	680353
CAEEL05718	ENSG00000114209	1:1	
CAEEL05727	ENSG00000144061	1:1	
CAEEL05729	ENSG00000100138	1:1	38359
CAEEL05730	ENSG00000153914	1:1	
CAEEL05733	ENSG00000117569	1:1	
CAEEL05735	ENSG00000129151	1:1	
CAEEL05737	ENSG00000132768	1:1	
CAEEL05744	ENSG00000092200	1:m	
CAEEL05744	ENSG00000103494	1:m	
CAEEL05747	ENSG00000107186	1:1	
CAEEL05748	ENSG00000114346	1:1	
CAEEL05751	ENSG00000280616	1:1	
CAEEL05756	ENSG00000107036	1:1	
CAEEL05757	ENSG00000198721	1:1	191762
CAEEL05759	ENSG00000136824	1:1	
CAEEL05760	ENSG00000178695	1:1	
CAEEL05763	ENSG00000241258	1:1	
CAEEL05765	ENSG00000163655	1:1	
CAEEL05766	ENSG00000077549	1:1	679990
CAEEL05767	ENSG00000100023	1:1	126843
CAEEL05768	ENSG00000111481	1:m	771579
CAEEL05768	ENSG00000005243	1:m	
CAEEL05775	ENSG00000140297	n:m	
CAEEL05775	ENSG00000111846	n:m	
CAEEL05775	ENSG00000187210	n:m	
CAEEL05784	ENSG00000116984	1:1	84275
CAEEL05793	ENSG00000153707	1:1	79211
CAEEL05796	ENSG00000163510	1:1	95847
CAEEL05802	ENSG00000168228	1:1	645208
CAEEL05803	ENSG00000204370	1:1	
CAEEL05804	ENSG00000132323	1:1	
CAEEL05809	ENSG00000165502	1:m	753759
CAEEL05809	ENSG00000241343	1:m	
CAEEL05809	ENSG00000257529	1:m	
CAEEL05810	ENSG00000167792	1:1	
CAEEL05819	ENSG00000278270	1:1	330242
CAEEL05820	ENSG00000175324	1:1	
CAEEL05821	ENSG00000162368	n:1	
CAEEL05835	ENSG00000107819	n:m	
CAEEL05835	ENSG00000164466	n:m	
CAEEL05838	ENSG00000117598	1:m	210211
CAEEL05838	ENSG00000276539	1:m	
CAEEL05839	ENSG00000116198	1:1	
CAEEL05840	ENSG00000014919	1:1	881418
CAEEL05841	ENSG00000004961	1:1	58771
CAEEL05843	ENSG00000185627	1:1	194644
CAEEL05844	ENSG00000133872	1:1	
CAEEL05850	ENSG00000278501	1:1	23913
CAEEL05851	ENSG00000164187	1:1	
CAEEL05854	ENSG00000155876	1:m	187842
CAEEL05854	ENSG00000083750	1:m	
CAEEL05866	ENSG00000143315	1:1	152950
CAEEL05867	ENSG00000117543	1:1	243328
CAEEL05886	ENSG00000124193	1:1	
CAEEL05889	ENSG00000175220	1:m	
CAEEL05889	ENSG00000248405	1:m	
CAEEL05892	ENSG00000155287	1:m	
CAEEL05892	ENSG00000147454	1:m	194467
CAEEL05893	ENSG00000037897	1:1	626985
CAEEL05894	ENSG00000158470	1:1	
CAEEL05896	ENSG00000178093	1:1	
CAEEL05902	ENSG00000169230	1:1	
CAEEL05903	ENSG00000169446	1:1	
CAEEL05904	ENSG00000156170	1:1	
CAEEL05909	ENSG00000121879	1:1	
CAEEL05911	ENSG00000159479	1:1	
CAEEL05914	ENSG00000180902	1:1	125851
CAEEL05915	ENSG00000197265	1:1	960270
CAEEL05918	ENSG00000105607	1:1	174194
CAEEL05928	ENSG00000143493	1:1	
CAEEL05930	ENSG00000198380	n:m	
CAEEL05930	ENSG00000131459	n:m	
CAEEL05938	ENSG00000162377	1:1	279322
CAEEL05939	ENSG00000179262	1:m	
CAEEL05939	ENSG00000119318	1:m	
CAEEL05942	ENSG00000196367	1:1	
CAEEL05943	ENSG00000141627	1:1	112975
CAEEL05944	ENSG00000107819	n:m	231646
CAEEL05944	ENSG00000164466	n:m	
CAEEL05947	ENSG00000109466	1:m	
CAEEL05947	ENSG00000146021	1:m	
CAEEL05948	ENSG00000113407	1:1	103313
CAEEL05949	ENSG00000175595	1:1	
CAEEL05955	ENSG00000134333	1:m	
CAEEL05955	ENSG00000166796	1:m	
CAEEL05955	ENSG00000111716	1:m	
CAEEL05957	ENSG00000119711	1:1	127394
CAEEL05960	ENSG00000078369	1:m	191803
CAEEL05960	ENSG00000114450	1:m	
CAEEL05960	ENSG00000172354	1:m	
CAEEL05967	ENSG00000138346	1:1	83635
CAEEL05976	ENSG00000115421	n:m	
CAEEL05976	ENSG00000218823	n:m	
CAEEL05986	ENSG00000155561	1:1	
CAEEL05988	ENSG00000131747	1:m	
CAEEL05988	ENSG00000077097	1:m	
CAEEL05991	ENSG00000126970	1:1	
CAEEL05994	ENSG00000196455	1:1	
CAEEL06002	ENSG00000075785	1:1	
CAEEL06008	ENSG00000129691	1:1	121529
CAEEL06009	ENSG00000063854	1:1	214027
CAEEL06010	ENSG00000095059	1:1	
CAEEL06012	ENSG00000073111	1:1	92501
CAEEL06016	ENSG00000153015	1:1	
CAEEL06017	ENSG00000111669	1:1	
CAEEL06019	ENSG00000152620	1:1	164224
CAEEL06021	ENSG00000113369	1:1	
CAEEL06025	ENSG00000089693	1:1	
CAEEL06040	ENSG00000140521	1:1	
CAEEL06044	ENSG00000116754	1:1	
CAEEL06046	ENSG00000117862	1:1	345861
CAEEL06049	ENSG00000132773	1:1	
CAEEL06050	ENSG00000072954	1:m	
CAEEL06050	ENSG00000095209	1:m	
CAEEL06069	ENSG00000133818	1:m	320440
CAEEL06069	ENSG00000126458	1:m	
CAEEL06086	ENSG00000116171	1:1	137869
CAEEL06127	ENSG00000177453	1:1	
CAEEL06166	ENSG00000144028	1:1	78671
CAEEL06167	ENSG00000103502	1:1	290044
CAEEL06172	ENSG00000130724	1:1	264520
CAEEL06177	ENSG00000125652	1:1	283716
CAEEL06178	ENSG00000110090	1:1	
CAEEL06180	ENSG00000116649	1:1	
CAEEL06187	ENSG00000135697	1:1	
CAEEL06193	ENSG00000111713	1:m	
CAEEL06193	ENSG00000104812	1:m	775267
CAEEL06206	ENSG00000197020	1:m	
CAEEL06206	ENSG00000274746	1:m	
CAEEL06220	ENSG00000112576	1:1	
CAEEL06221	ENSG00000147576	1:1	152297
CAEEL06240	ENSG00000128829	1:1	
CAEEL06245	ENSG00000168827	1:1	103297
CAEEL06257	ENSG00000116353	1:1	166992
CAEEL06258	ENSG00000171916	n:m	210439
CAEEL06258	ENSG00000170298	n:m	
CAEEL06258	ENSG00000168961	n:m	
CAEEL06258	ENSG00000171747	n:m	
CAEEL06259	ENSG00000095564	1:1	
CAEEL06262	ENSG00000125995	1:1	
CAEEL06269	ENSG00000146267	1:1	
CAEEL06270	ENSG00000143748	1:1	
CAEEL06271	ENSG00000157216	1:m	
CAEEL06271	ENSG00000130511	1:m	
CAEEL06271	ENSG00000145687	1:m	
CAEEL06276	ENSG00000100038	1:1	
CAEEL06277	ENSG00000102309	1:1	912365
CAEEL06279	ENSG00000196449	1:1	
CAEEL06281	ENSG00000156017	1:1	57648
CAEEL06289	ENSG00000112294	1:1	
CAEEL06290	ENSG00000164405	n:1	
CAEEL06297	ENSG00000135317	1:1	
CAEEL06298	ENSG00000084092	1:1	
CAEEL06299	ENSG00000279457	1:m	
CAEEL06299	ENSG00000181404	1:m	159830
CAEEL06301	ENSG00000164219	1:1	139540
CAEEL06327	ENSG00000053918	1:1	116691
CAEEL06332	ENSG00000154473	1:1	
CAEEL06335	ENSG00000116729	1:1	54886
CAEEL06338	ENSG00000140450	n:1	
CAEEL06349	ENSG00000276358	1:1	
CAEEL06350	ENSG00000166136	1:1	
CAEEL06351	ENSG00000071243	1:1	
CAEEL06385	ENSG00000005075	1:m	
CAEEL06385	ENSG00000168255	1:m	679874
CAEEL06385	ENSG00000228049	1:m	
CAEEL06388	ENSG00000114127	1:1	
CAEEL06395	ENSG00000108784	1:1	47730
CAEEL06396	ENSG00000101247	1:1	192119
CAEEL06402	ENSG00000261236	1:1	98460
CAEEL06403	ENSG00000197756	1:1	
CAEEL06412	ENSG00000167508	1:1	
CAEEL06413	ENSG00000151376	1:m	
CAEEL06413	ENSG00000065833	1:m	
CAEEL06414	ENSG00000107077	1:1	
CAEEL06416	ENSG00000147419	1:1	
CAEEL06422	ENSG00000075234	1:1	650661
CAEEL06424	ENSG00000121691	n:1	
CAEEL06425	ENSG00000121691	n:1	
CAEEL06427	ENSG00000011295	1:1	
CAEEL06428	ENSG00000165898	1:1	
CAEEL06429	ENSG00000148943	1:m	
CAEEL06429	ENSG00000111052	1:m	
CAEEL06429	ENSG00000104863	1:m	321220
CAEEL06431	ENSG00000130165	1:1	
CAEEL06432	ENSG00000162688	1:1	40638
CAEEL06435	ENSG00000105576	1:m	
CAEEL06435	ENSG00000083312	1:m	
CAEEL06445	ENSG00000169504	1:m	
CAEEL06445	ENSG00000155962	1:m	
CAEEL06451	ENSG00000101557	1:1	129621
CAEEL06469	ENSG00000173113	1:1	
CAEEL06488	ENSG00000138175	1:1	340601
CAEEL06495	ENSG00000138079	1:1	
CAEEL06496	ENSG00000142798	1:1	77781
CAEEL06507	ENSG00000112249	1:1	78919
CAEEL06511	ENSG00000182853	n:1	
CAEEL06513	ENSG00000106263	1:1	
CAEEL06514	ENSG00000125875	1:1	
CAEEL06518	ENSG00000163959	n:1	
CAEEL06519	ENSG00000145592	n:1	
CAEEL06525	ENSG00000167468	n:1	
CAEEL06533	ENSG00000170522	1:1	
CAEEL06535	ENSG00000130305	1:1	
CAEEL06536	ENSG00000087995	1:m	190167
CAEEL06536	ENSG00000123600	1:m	
CAEEL06536	ENSG00000165055	1:m	
CAEEL06544	ENSG00000137200	1:1	
CAEEL06549	ENSG00000165591	1:1	126092
CAEEL06552	ENSG00000136051	1:1	
CAEEL06553	ENSG00000147592	1:1	
CAEEL06554	ENSG00000138107	1:1	
CAEEL06574	ENSG00000171621	1:m	651339
CAEEL06574	ENSG00000175093	1:m	
CAEEL06575	ENSG00000052749	1:1	
CAEEL06590	ENSG00000213246	1:1	
CAEEL06593	ENSG00000185608	1:1	650565
CAEEL06631	ENSG00000078140	n:1	
CAEEL06633	ENSG00000113734	1:1	
CAEEL06634	ENSG00000101843	1:1	
CAEEL06636	ENSG00000131437	1:1	109232
CAEEL06638	ENSG00000172766	1:m	
CAEEL06638	ENSG00000164134	1:m	
CAEEL06639	ENSG00000156873	1:m	
CAEEL06639	ENSG00000164776	1:m	
CAEEL06641	ENSG00000104884	1:1	
CAEEL06642	ENSG00000136463	1:1	
CAEEL06646	ENSG00000018510	1:1	117291
CAEEL06647	ENSG00000197045	1:m	670768
CAEEL06647	ENSG00000130755	1:m	
CAEEL06651	ENSG00000115896	1:m	
CAEEL06651	ENSG00000154822	1:m	87108
CAEEL06662	ENSG00000150054	1:m	127806
CAEEL06662	ENSG00000161647	1:m	
CAEEL06667	ENSG00000140553	1:m	
CAEEL06667	ENSG00000141161	1:m	623972
CAEEL06675	ENSG00000272047	1:1	
CAEEL06676	ENSG00000163312	1:1	88667
CAEEL06679	ENSG00000178934	1:1	
CAEEL06686	ENSG00000068615	1:1	
CAEEL06689	ENSG00000100034	1:1	
CAEEL06691	ENSG00000126524	1:1	
CAEEL06692	ENSG00000109220	1:m	
CAEEL06692	ENSG00000204116	1:m	
CAEEL06695	ENSG00000058600	1:1	
CAEEL06701	ENSG00000173020	1:m	
CAEEL06701	ENSG00000100077	1:m	110814
CAEEL06707	ENSG00000259030	1:1	
CAEEL06716	ENSG00000112419	1:1	
CAEEL06719	ENSG00000143149	n:1	
